comfort_reward,energy_reward,indoor_temp,action
-0.0,-25.379202760032822,23.79149883717887,23.78561461643658
-0.0,-97.23403950074065,24.9481730639032,24.95413708946917
-0.0,-48.98852964260372,24.89242696658468,24.89042506423282
-0.0,-44.362385983113384,24.42166960908028,24.41503892748558
-0.0,-74.07940598006863,24.58857581871534,24.5965486576903
-0.0,-64.2663154330508,24.71853635716137,24.72473337673165
-0.0,-46.641772229983644,24.40466364026977,24.40051366557116
-0.0,-21.12155846502057,23.33681544426525,23.31363046813779
-0.0,-109.91558973367641,25.23829492727986,25.38165158533697
-0.0,-33.985251062923474,24.21779251708698,24.20602452998738
-0.0,-33.96205948684002,23.7078843650185,23.70048138566387
-0.0,-47.088086036845986,23.73638099938074,23.73821936012457
-0.0,-54.73058017683966,23.90935051975656,23.91675288514899
-0.0,-108.9144955428978,24.88606167852476,24.8911496956287
-0.0,-35.33860585777813,24.02193202825621,24.01503814337569
-0.0,-121.94288840463359,25.25449679596092,25.29014441692058
-0.0,-35.76155486145984,23.74130982866075,23.71699043963419
-0.0,-80.73339491661272,24.7596609723331,24.76531853636354
-0.0,-38.85125702238036,24.07281809280688,24.067582114483
-0.0,-39.38776978186785,23.73339363461133,23.72848999421966
-0.0,-70.60062581663837,24.22400749502361,24.23157523768429
-0.0,-41.28736268459423,23.79730208798857,23.79109307154342
-0.0,-112.7558353863165,24.90279642084436,24.90837394602778
-0.0,-110.1671203776046,25.3378132313653,25.34151421734681
-0.0,-27.66882879917287,23.52926022620051,23.49932881003472
-0.0,-51.71772814553129,23.92732471291524,23.93453378654279
-0.0,-40.12212887729874,23.95349832609283,23.95450128476948
-0.0,-76.26331892463888,24.22202933340865,24.23313794460424
-0.0,-122.7788106439581,25.26453239968311,25.26975012731229
-0.0,-19.90278775449899,22.97277599267664,22.89606037226923
-0.0,-118.02883793057839,25.08794437613268,25.24909043531649
-0.0,-127.35436496222381,25.76597023659939,25.7728974954178
-0.0,-35.545456683365444,23.99249483623903,23.96220174033274
-0.0,-26.88620963039808,23.37831352207883,23.36029003428298
-0.0,-89.20698723727219,24.32764411737642,24.33231752996306
-0.0,-99.60847486848895,24.90303285921982,24.90767435032746
-0.0,-28.13744321772382,23.49389590374363,23.47081615489337
-0.0,-86.6774469107079,24.81880800467994,24.83884101918821
-0.0,-20.592235842971508,24.03141019545677,24.02531454144858
-0.0,-98.20175516790121,25.40365656923824,25.46116205923098
-0.0,-24.921274604508262,24.64348118404368,24.63759732971821
-0.0,-15.04908186461601,23.94586867985344,23.93142643874283
-0.0,-37.076106909201606,24.6307415688397,24.63682272106833
-0.0,-10.282417341323901,24.43667583092975,24.42866015283641
-0.0,-49.03342400508425,25.12637441686081,25.13180648284579
-0.0,-17.198374843537,24.50930118025967,24.49985197762195
-0.0,-40.6640562856012,24.77269125957434,24.78648388994067
-0.0,-56.585304564818706,25.6604621198893,25.66742263838291
-0.0,-14.730550139838611,25.05940758429932,25.05044974925979
-0.0,-12.24677767270434,24.68574458135536,24.67921526437713
-0.0,-6.692413400741918,24.44365694316821,24.43180424969697
-0.0,-15.51591184159018,24.52541881707226,24.5295661065158
-0.0,-18.41228552818645,24.72754785287207,24.73779476994144
-0.0,-10.07683190021212,24.68666670914611,24.68462917239076
-0.0,-8.617635986902195,24.00971958814199,23.98450300488332
-0.0,-14.85558444108085,24.4636974263028,24.47052211444209
-0.0,-12.35922631220398,24.71039305476718,24.72248330339826
-0.0,-13.25323098648297,24.75644806783453,24.75879912742473
-0.0,-13.06068763582396,24.7659838596829,24.76648857018073
-0.0,-5.556598337771987,24.29078490550056,24.26925554148576
-0.0,-9.028316352338539,23.49452802082756,23.44982904773464
-0.0,-7.439419549476249,23.69928098917928,23.71073654354898
-0.0,-27.11985258194898,24.33081731931878,24.33586350805028
-0.0,-78.83580631592643,25.70854879136317,25.71376326815727
-0.0,-18.981765813901312,24.00071113666351,23.9616052677694
-0.0,-44.09588168200448,25.05966363894834,25.06493367224337
-0.0,-2.109204232866267,24.41001006740771,24.37728025598549
-0.0,-18.135681057446792,24.47730693818857,24.48124939571582
-0.0,-15.83232197407898,23.04737420232627,23.00214175514004
-0.0,-11.660225329286721,23.72988798922228,23.73534962621853
-0.0,-45.6480171490893,24.70769857915626,24.7126767487879
-0.0,-1.5248689534142472,24.27232028597123,24.25814496842172
-0.0,-42.54522403759913,25.16261586106804,25.16967365046122
-0.0,-3.145464829316306,25.08678061411077,25.08125107302917
-0.0,-7.78345670237407,24.45977877009516,24.43744555679757
-0.0,-21.01638623807682,24.97194297156992,24.97959608646584
-0.0,-2.138623159761902,24.90449202172448,24.89797526675521
-0.0,-5.542250495684905,24.32362432675405,24.28718852450885
-0.0,-13.974279129297491,24.53143917017124,24.54107954061507
-0.0,-34.419702011713774,25.1646469701981,25.16969697786626
-0.0,-18.16884825773305,23.66083147668876,23.62748932720185
-0.0,-19.91432827878812,24.38219046077537,24.38792909264923
-0.0,-49.9658120355011,25.39266389437999,25.39836509177249
-0.0,-18.75895650624358,24.09612579492961,24.06090000492132
-0.0,-6.89256912207592,23.80973860571878,23.79960466689274
-0.0,-36.67536842578273,24.56723016791751,24.5732637462895
-0.0,-33.16337551140666,24.96953009915651,24.97673592867955
-0.0,-11.016297626968239,24.09565579245768,24.06537405799393
-0.0,-7.571768988202248,23.38623420083084,23.35653314974636
-0.0,-34.627732530792976,24.01751897263871,24.0224783746569
-0.0,-51.569176030957735,24.73237855148142,24.73876224434727
-0.0,-15.04991857820666,23.94459598506533,23.9232299181494
-0.0,-96.36250079588245,25.56708692728698,25.65435891650209
-0.0,-49.20083420155664,25.22711559108709,25.22209951372703
-0.0,-85.14369491104299,25.42687578598219,25.43527845278421
-0.0,-23.162677684927047,23.81658509318963,23.78671342122187
-0.0,-37.720360748040996,24.19062056893144,24.19719975380049
-0.0,-87.40762330920377,25.03940800908846,25.04588960146372
-0.0,-84.5086390441823,25.39315021918896,25.39809448339017
-0.0,-20.995982364573802,23.68182296845332,23.65362095839011
-0.0,-43.36625870804074,24.11576466140466,24.12337313734249
-0.0,-23.12542951641826,23.74510246023523,23.73958882055041
-0.0,-91.90385383563813,24.85713158700208,24.86245011521459
-0.0,-56.377200948184125,24.92918623805783,24.93184496987925
-0.0,-31.27668614731846,24.16251514059212,24.15234930579357
-0.0,-90.42314612700815,25.01412478498869,25.02073283483489
-0.0,-19.87376170032221,23.23473365363576,23.20410768736705
-0.0,-102.75468318257599,24.88354321701543,24.98917818451208
-0.0,-70.79093962968311,24.93554676333304,24.93645745244901
-0.0,-29.78381418748462,23.87676555425356,23.85438277974802
-0.0,-18.283672988548798,22.9538497025842,22.93191072235759
-0.0,-105.5889546613191,24.51518245276637,24.60242688856409
-0.0,-53.12864545026742,24.37265791420722,24.35804241644634
-0.0,-43.52998531949977,23.72443911771574,23.71641234901467
-0.0,-82.12594723091804,23.87166546779569,23.8817570278045
-0.0,-102.0842656206528,24.46057692225477,24.47493480737635
-0.0,-74.29591023153706,24.37060185044112,24.3639579607615
-0.0,-107.60105950330961,24.79030760611818,24.80053260198578
-0.0,-134.3362213477187,25.64906562193489,25.65996707301635
-0.0,-35.14226975483577,23.49616980362341,23.45289110237332
-0.0,-79.81170355387435,24.30352743755337,24.31515309668205
-0.0,-58.88551488052613,24.3040334951946,24.30345833725175
-0.0,-96.37061109721026,24.47038705383265,24.48143034739663
-0.0,-110.1803242134012,24.95236829485427,24.9642381738639
-0.0,-99.65640877486405,25.02021609553655,25.02403649401734
-0.0,-48.23110046098023,24.01463704829614,23.99652204119239
-0.0,-39.65763955396314,23.4891766110894,23.47645280068595
-0.0,-81.36967920577602,24.00255377072595,24.01564535349909
-0.0,-104.22044662287381,24.46109359062523,24.47324292333956
-0.0,-82.89589636909633,24.38445873631372,24.37818030772796
-0.0,-101.97056278021009,24.58825753585404,24.60325630700305
-0.0,-113.96389629245759,25.1668020165228,25.18234989921922
-0.0,-51.28399177341064,24.20854080266707,24.19576934783734
-0.0,-123.20762702455609,25.45765039988839,25.52119349897151
-0.0,-106.5171994885027,25.54031896901931,25.54237742797458
-0.0,-52.913660274592175,24.45234888648412,24.43298496451451
-0.0,-75.44271959335424,24.2990534676863,24.29033320638225
-0.0,-54.00595478221685,24.11780441320287,24.10598644990923
-0.0,-130.4601555353421,25.44499567538512,25.53458796855129
-0.0,-57.22209717384661,24.54211459222182,24.53136641473043
-0.0,-117.7080862990246,25.55239620616399,25.55964896764562
-0.0,-41.92733367449568,24.36546685719555,24.33776409856189
-0.0,-77.67066976132824,24.46682443366004,24.47573642966559
-2.7,-1.463870906118752,23.25995133433919,23.22754556189215
-2.7,-0.4065621802501624,23.7527859664312,23.77197186237936
-2.7,-1.5578907674602602,24.27835332089438,24.30267596240045
-2.7,-0.3723479291259095,24.44033315778075,24.4585265912162
-2.7,-0.21131268943030432,24.69277891227762,24.72429106063122
-2.7,-1.574239674634146,23.46979610921804,23.43208777743286
-2.7,-0.6492615851972934,23.79242523936281,23.81813411762061
-2.7,-0.8240867684743942,23.85013800431364,23.85924798825784
-2.7,-1.7688788551858863,23.42634933759906,23.3876542707574
-2.7,-4.070678809413396,25.07224831549107,25.08132870061095
-2.7,-0.4833536596043124,24.82537396632469,24.80935390133443
-2.7,-1.237991335637691,25.50878570090781,25.51992596173626
-2.7,-1.6456917840391079,24.52971770070766,24.48004394545287
-2.7,-0.7057896986438346,24.98900260187031,25.01343434034612
-2.7,-1.7228991259941322,24.45844861569471,24.40160945767041
-2.7,-1.069808778487229,24.88841154317243,24.91258706642634
-2.7,-4.853384866285758,24.42926219270954,24.37696370872218
-2.7,-5.248192205025126,23.64369907908276,23.59822765521808
-2.7,-8.924483050067243,24.55398721954514,24.60732681610302
-2.7,-5.722246154539805,24.64792858291168,24.66052743501663
-2.7,-15.80374047371715,25.54676769384682,25.61575436502449
-2.7,-9.742813962762433,24.49771811193169,24.40629064862546
-2.7,-8.873277528438598,23.3792807977302,23.32828050989297
-2.7,-16.77039084180301,25.28421350789773,25.4657436071823
-2.7,-8.858945015924853,24.56794636452144,24.42997822674794
-2.7,-12.69888296846549,24.87981590289303,24.93053154930799
-2.7,-17.11715650811282,25.6101988876714,25.67099436523951
-2.7,-11.542735022468822,24.33489378902698,24.26380730423699
-2.7,-12.36278140335282,24.80713227522818,24.8838626770959
-2.7,-9.318936622993224,24.8222942550419,24.80899963729601
-2.7,-12.393879574468851,24.95184727322976,25.00405693652034
-2.7,-11.220119369505461,23.7815258821942,23.72320747800572
-2.7,-9.728825932620843,24.15137626799986,24.21144608278177
-2.7,-16.269560754252552,25.03998826646388,25.11403103440265
-2.7,-16.35505973474533,25.31555886299314,25.36859409003138
-2.7,-11.737992747362972,24.76303296188956,24.65658485581221
-2.7,-15.39831070582567,24.90534523083128,24.98797041126269
-2.7,-17.824857221504672,25.41342735012037,25.496010573596
-2.7,-12.505742132146201,24.49035969637567,24.40223847098224
-2.7,-12.5350093335267,24.37893192634994,24.36568609105197
-2.7,-18.169044700396302,24.29817802052703,24.29141764302237
-2.7,-16.735926818937603,23.46566951068892,23.39643509507506
-2.7,-19.78154162441876,24.09433474985767,24.19665352933885
-2.7,-20.40632696889588,24.4551005281694,24.52464109782442
-2.7,-19.71092718984039,24.18523013547693,24.02783427359894
-2.7,-22.16111049581973,24.47790938316471,24.62573043291114
-2.7,-23.85820024187625,25.02731671850483,25.33234270287621
-2.7,-4.814219467765771,24.50789300099683,24.50402636309715
-2.7,-7.957408399294978,25.10310642273057,25.1076657512274
-2.7,-2.866347277971431,23.56461157925161,23.53649022702022
-2.7,-6.567382090044078,24.49457923462234,24.5030205268623
-2.7,-1.131733037509909,24.21270207510573,24.20023129138622
-0.0,-51.54741165131232,24.14288997514645,24.13955835229057
-0.0,-24.17226310803716,22.85614131325153,22.8248744229441
-0.0,-103.6432485441363,24.76415669893557,24.89212910667005
-0.0,-43.81484648031055,24.22492188479336,24.21678213234477
-0.0,-122.4585284017055,25.48884611102178,25.53070788575729
-0.0,-32.30140774768599,23.76175798840884,23.73218143311487
-0.0,-64.77409674073814,23.72101903115493,23.72079316068271
-0.0,-84.92052811663031,24.44825097081618,24.45426311239411
-0.0,-80.37431131154389,24.71302915685434,24.71733469467519
-0.0,-77.16146911236207,24.80362158435383,24.80749284739857
-0.0,-29.23607627627639,23.63436361929177,23.60727981978374
-0.0,-64.07091534177589,23.77879468599156,23.78786912519876
-0.0,-89.19784721993223,24.51104118836431,24.51692722189325
-0.0,-29.53127507491474,23.66963222402482,23.65172359292903
-0.0,-73.49440900690568,24.402421085897,24.40878587978358
-0.0,-88.41777310796869,24.78575934775572,24.79129090366032
-0.0,-50.339090514052025,24.22945107040417,24.22006867154116
-0.0,-86.11896247694499,24.40962305367603,24.41790182443044
-0.0,-31.12019355973563,23.67932113914016,23.66799881749813
-0.0,-74.64837171211822,23.9044452155981,23.91598030781277
-0.0,-128.70371190094,25.25247454804845,25.34001407470232
-0.0,-91.64764979481282,25.0530608752748,25.04921043131366
-0.0,-62.30405614804578,24.57592266764308,24.56701931162383
-0.0,-141.64685303582522,26.02891375908225,26.1484018835238
-0.0,-75.49506062847193,25.17625729356106,25.16768134219708
-0.0,-47.29962482562967,24.51319382607412,24.50636176946121
-0.0,-94.975397915628,24.76326489582328,24.77722416565547
-0.0,-41.599468749622694,24.15828722746155,24.14548753844041
-0.0,-109.25024704959941,25.00367209593307,25.01322706484669
-0.0,-43.93638521986126,24.1366400337172,24.12350954459665
-0.0,-105.1163409154839,24.80792184717509,24.81598332615872
-0.0,-60.67057091121589,24.62376185651247,24.61143417057592
-0.0,-36.93400055121512,23.89797836911877,23.88761499321936
-0.0,-112.7921700736689,25.18688603137024,25.24097589880359
-0.0,-39.42878563741835,24.3418659023891,24.33208357460922
-0.0,-63.74450730768608,24.3363925664751,24.33661039379314
-0.0,-44.500796154368615,24.44619028699838,24.4524125456121
-0.0,-59.14262301378312,24.9067898381868,24.91633465518948
-0.0,-73.23422784482695,25.54245299357238,25.54931898045804
-0.0,-23.06204420418886,23.74089547141168,23.70978494622048
-0.0,-36.40652700119046,24.46279621683163,24.47068719329077
-0.0,-21.870378955599207,23.13541686079938,23.10088197419807
-0.0,-76.01121993823361,24.83660342553163,24.91685316073934
-0.0,-34.79357722832007,24.85986055158273,24.86056394953071
-2.7,-4.905594919526031,23.07756013656342,23.02393892807513
-2.7,-2.649604973046226,24.14340208720217,24.1540235914617
-2.7,-16.37691635449817,25.37487394192861,25.54212289668446
-2.7,-12.282805462109211,23.79229774775067,23.73440457134849
-2.7,-7.910006612189384,23.85059945869827,23.89739372240554
-2.7,-11.86643513461307,24.86715432210965,24.95204245381798
-2.7,-12.802306261491513,23.17701613312637,23.07098401804263
-2.7,-8.670180036312374,24.22206976043494,24.30910638264228
-2.7,-12.88680848326748,25.22030766554418,25.30384493042648
-2.7,-9.560963347358117,23.83558668732506,23.76656221378267
-2.7,-8.298834032225745,24.40367426894063,24.49606101594486
-2.7,-13.148929208627012,25.35150289928184,25.43066327427558
-2.7,-9.107876552579961,25.22514495455701,25.20622656773119
-2.7,-11.90586482893244,23.58426107355004,23.46017287846336
-2.7,-8.919816341171751,23.04690593044519,23.00658544526922
-2.7,-12.374694940834662,24.80795825639573,24.87993225318436
-2.7,-7.083319078883945,25.00612936879138,25.02876561830923
-2.7,-6.81329994190894,23.65969982765371,23.60317246201058
-2.7,-7.141823684430428,24.60902725288161,24.66466564582063
-2.7,-7.7215909872676125,23.1963318289875,23.13281656556751
-2.7,-14.790980991406203,25.20506555101291,25.36170438789561
-2.7,-6.519983614612993,24.73334034531402,24.64948379080066
-2.7,-8.613666587296313,23.52497943778766,23.4695806396518
-2.7,-12.08359181847407,24.88854941519591,24.95210331202345
-2.7,-6.035341157683471,24.4306332244831,24.35617509848889
-2.7,-12.435846418873721,25.02164390775826,25.11803248472733
-2.7,-7.657959035894203,24.35043945300474,24.24169297004511
-3.3525937286807412,-16.040699698554832,22.6374479285107,22.40767864767268
-2.7,-14.452308680831182,24.77775220856555,24.93923228079173
-2.7,-9.70377023362635,24.86436298844494,24.87849249232044
-2.7,-10.313677742895859,23.64892168160873,23.58835355874674
-2.7,-8.298995422605538,24.19470171571797,24.28333505398292
-2.7,-6.875378901453718,24.21425730856657,24.19987150572259
-2.7,-15.193176383928671,25.29155873987423,25.38154895234323
-2.7,-12.917168687994899,25.26477834048626,25.26044457839481
-2.7,-9.934811737185742,24.50717748588126,24.44398511762039
-2.7,-14.44997927328699,25.23410990603451,25.35258436911331
-2.7,-9.367714154212404,24.2811716976819,24.2016714981649
-2.7,-15.760109365080453,25.36431900856606,25.45501854279279
-2.7,-10.439576924705012,24.86447425488921,24.78295791360574
-2.7,-15.866174548693,24.46572086506065,24.43230352585181
-2.7,-16.762364926947804,24.33120332660047,24.30925430751214
-2.7,-19.91315595728185,24.56556367679048,24.6657974701937
-2.7,-18.815125749043492,24.53772988973963,24.52642008567461
-2.7,-16.8624412891504,23.45534370730098,23.36496117437331
-2.7,-23.21317817731954,24.75653153835824,24.94271067266983
-2.7,-19.11290770997159,24.17656111985091,24.08187086121174
-2.7,-23.82486828383644,25.25305263218477,25.5224971261677
-2.7,-21.14676652316822,24.67500077008141,24.58052002437677
-2.7,-22.161837731410174,24.52013480486555,24.47171810235353
-2.7,-21.13448723707397,24.35123671207669,24.28290206112133
-2.7,-22.94522031567252,24.8197644827994,24.91025682738594
-0.0,-234.21491040001192,25.00020074734199,25.05151532806035
-0.0,-237.1166414520347,25.07537616311649,25.81462438536262
-0.0,-236.75601895254857,25.08810418387287,25.23396592568918
-0.0,-236.3073489809411,25.07306548428524,25.18140717184983
-0.0,-200.5768676941703,24.1039104531765,24.02266470786092
-0.0,-234.3027936107238,24.78349763054419,25.38937219491416
-0.0,-179.2951167752883,23.40582918449885,23.33613305910684
-0.0,-233.28225019116638,24.5196610445232,24.9848437531531
-0.0,-219.8035539926259,24.59376256359544,24.5048814700768
-0.0,-233.5353698274209,24.6490214408639,24.85042392883525
-0.0,-233.44033714172258,24.70528681797065,25.40577742519316
-0.0,-118.9158501135247,25.33691847766644,25.34809142527753
-0.0,-58.49269636289981,24.35429566073372,24.33928568218281
-0.0,-91.15699377278659,24.75978553927788,24.76562356340303
-0.0,-68.5384647719415,24.77169601272816,24.7718390074781
-0.0,-89.41271931715556,24.98655095196965,24.99521189918238
-0.0,-61.99505992459258,24.82075958721072,24.81418537326778
-0.0,-85.10951299445611,24.966655256882,24.97289738356429
-0.0,-39.97920165549854,24.3519848023837,24.34270727653846
-0.0,-77.49522259850971,24.47278641271854,24.47854840107823
-0.0,-23.67101967575671,23.43727546244375,23.41343942908689
-0.0,-24.82111109432414,23.12915401664495,23.12291119247084
-0.0,-132.1937203378029,24.98662509495171,25.14420153196137
-0.0,-35.719470173429244,23.87331677006821,23.85500817823965
-0.0,-87.95679315727051,24.09921308233476,24.11413302466269
-0.0,-124.4737899557079,25.21192022428203,25.21866146794038
-0.0,-100.58438568521329,25.17029295296326,25.16903714965701
-0.0,-36.87642675544485,23.53984263330384,23.51474537401448
-0.0,-72.02482764683269,24.25321373450256,24.26181895861771
-0.0,-29.94088278225287,23.95583749145499,23.93927895147665
-0.0,-79.21600715983743,24.07992418392225,24.08557726040747
-0.0,-42.46405851840861,23.90576640300463,23.8964024891083
-0.0,-77.45503888371312,24.38682818208429,24.39529727401609
-0.0,-43.34679854227292,24.23296083859416,24.22461633465411
-0.0,-41.01091354238341,24.03331525403957,24.02324094040374
-0.0,-28.6876217753298,23.82839246831622,23.81819811179014
-0.0,-74.58614785632967,24.79728916638848,24.80295478248175
-0.0,-29.237719029048506,24.3500660856543,24.34291115275563
-0.0,-54.468515987140336,24.94151356556708,24.95105675126148
-0.0,-35.816820150018,23.0616984338873,23.02428383539993
-0.0,-28.448476147275468,23.37414389318761,23.37895625921512
-0.0,-117.2326700600982,24.78078921355146,24.90156735078844
-0.0,-88.44631737467546,23.36234375085606,23.32601165251021
-0.0,-94.35503108965406,24.16749793984388,24.20033315258462
