,comfort reward,energy reward
213,-0.0,-1.664658987793513
214,-0.0,-1.759662727190734
215,-0.0,-1.855552462381475
216,-0.0,-24.912344268928358
217,-0.0,-1.781814446789439
218,-0.0,-28.60705459575053
219,-0.0,-1.6389647930499358
220,-0.0,-1.5248689534142459
221,-0.0,-1.5248689534142459
222,-0.0,-1.5248689534142459
223,-0.0,-1.5248689534142459
224,-5.908821129103269,-2.758829914006551
225,-4.528515288740366,-4.187243092720958
226,-4.530892971212441,-0.1524868953414246
227,-3.934363426297505,-0.1524868953414246
228,-2.7,-0.1524868953414246
229,-2.7,-0.2150849731669095
230,-2.7,-0.3297216736888528
231,-2.7,-0.4406597490166873
232,-2.7,-3.841906355180318
233,-3.5446082916286623,-3.985793675767042
234,-3.7627793706034462,-3.8599094432552503
235,-4.398123657254973,-7.366765530122332
236,-4.4929735730470055,-12.584560528122601
237,-4.105303685599732,-3.4728851145667603
238,-3.971200079603123,-3.4566387967982335
239,-3.956240328164925,-3.4851630088679593
240,-4.4818721687757614,-6.1927182175056394
241,-3.9125718517694232,-2.890105966222488
242,-3.626080054758161,-2.8946339255749147
243,-3.5404640702777166,-2.920561221840387
244,-3.7642126001507643,-3.541626965088556
245,-4.471260394330762,-3.2059734690744683
246,-2.7,-0.1524868953414247
247,-4.413218288681182,-2.669493481078005
248,-2.7,-0.1524868953414246
249,-2.7,-0.1524868953414247
250,-2.7,-0.1524868953414246
251,-2.7,-2.3626200910975
252,-2.7,-0.1795907580727184
253,-2.7,-0.25926130629307226
254,-2.7,-0.3361764503829621
255,-2.7,-1.7791425997750623
256,-4.139263740015272,-6.78523427366278
257,-4.472559929625318,-4.954881282570955
258,-4.177501658824124,-3.9007090376697953
259,-4.407889164476795,-5.216752607205106
260,-2.8921228665126484,-1.4349444911236318
261,-2.7014564844465467,-1.3371223936275651
262,-2.7,-0.1524868953414246
263,-2.7,-0.1524868953414246
264,-2.7337104493487097,-1.1615547451443
265,-2.7,-0.1524868953414246
266,-2.7,-0.1524868953414246
267,-2.7,-0.1524868953414246
268,-2.7,-0.1524868953414246
269,-4.456834846918629,-1.799650806659045
270,-4.5000504151654885,-0.3674633624124447
271,-4.5001576919622215,-0.164194591734806
272,-4.870089938047321,-0.1524868953414246
273,-4.5208915907597085,-2.208955756979547
274,-5.213348473408004,-0.1524868953414246
275,-4.516973543709772,-3.5754636410092884
276,-0.0,-1.5248689534142459
277,-0.0,-1.5248689534142459
278,-0.0,-1.5248689534142459
279,-0.0,-1.5248689534142459
280,-0.0,-86.41726497017966
281,-0.0,-1.5248689534142459
282,-0.0,-18.92387301760955
283,-0.0,-1.5248689534142459
284,-0.0,-1.5248689534142459
285,-0.0,-1.5248689534142459
286,-0.0,-111.84734421657409
287,-0.0,-1.5248689534142459
288,-0.0,-1.5248689534142459
289,-0.0,-1.5248689534142459
290,-0.0,-119.9501405603616
291,-0.0,-77.01840656979053
292,-0.0,-1.5248689534142459
293,-0.0,-57.51311108961847
294,-0.0,-101.6789012531805
295,-0.0,-58.253820594667644
296,-0.0,-12.62933972684737
297,-0.0,-1.5248689534142459
298,-0.0,-1.54553314694667
299,-0.0,-122.4796339718218
300,-0.0,-1.541431798187524
301,-0.0,-113.76994396648121
302,-0.0,-57.775687610389994
303,-0.0,-1.5248689534142459
304,-0.0,-1.5277288203334998
305,-0.0,-1.5248689534142459
306,-0.0,-123.63088987198549
307,-0.0,-1.5248689534142459
308,-0.0,-1.5248689534142459
309,-0.0,-120.4489291420964
310,-0.0,-1.5248689534142472
311,-0.0,-1.5248689534142459
312,-0.0,-1.5248689534142459
313,-0.0,-3.538591588406293
314,-0.0,-1.5248689534142459
315,-0.0,-1.5248689534142459
316,-0.0,-1.5248689534142459
317,-0.0,-1.5248689534142459
318,-0.0,-1.5248689534142459
319,-0.0,-108.162677138005
320,-4.4707691743323315,-2.658382987943416
321,-4.498481901336442,-0.40688674406665365
322,-4.115927147997327,-0.2078616573472233
323,-3.503167286429772,-0.18320534458899684
324,-2.7,-0.16157497134659532
325,-2.7,-0.1524868953414246
326,-2.7,-1.585765284794708
327,-2.7,-0.1524868953414246
328,-4.2948551419281875,-3.7547165407529723
329,-2.7,-0.2129415000271534
330,-2.7,-0.3686651809657326
331,-2.7,-1.7444293826855222
332,-4.17806483477263,-12.078473063991801
333,-3.565800091281526,-3.543743580710433
334,-3.53153495925936,-3.5596567245311332
335,-3.5902412692085526,-3.617691097338959
336,-3.434358219572571,-2.92544676261508
337,-3.319408016707516,-2.9224129745075063
338,-3.3062492781027024,-2.946953367151375
339,-3.3231037763496754,-3.06466474987105
340,-3.561228362960264,-3.7186758905361104
341,-4.459029314483554,-10.076344813125361
342,-4.050332014458224,-3.650597810393225
343,-3.92747526911079,-3.6517550399097445
344,-3.976113488018581,-4.0173077520346645
345,-3.9997525865104246,-4.072395324830097
346,-3.9320374838943954,-4.098277385491704
347,-3.81752500564856,-4.119585668290372
348,-3.757578236717742,-4.14821498220947
349,-3.6580962376344788,-4.182027691059596
350,-3.5891482021307484,-4.213524876431954
351,-3.561303892519063,-4.244934479474145
352,-4.303053664590926,-4.901906306714702
353,-4.220508321372292,-4.153047188104786
354,-4.106664914964428,-4.098816864296209
355,-4.481386153993639,-12.18144713915247
356,-4.483330898207689,-3.988761652050464
357,-4.489117261754273,-3.976057282693989
358,-4.561023312674607,-3.9933543213629306
359,-4.644917920744774,-4.010822390979985
360,-5.368742967283397,-5.339524121998692
361,-5.789091192231673,-6.590425378111995
362,-6.1645509807002306,-5.02102837307908
363,-6.386390144836976,-4.897073767596501
364,-7.043087354655635,-4.752297127123988
365,-5.901922229677378,-0.3292192298187654
366,-5.432457035937204,-0.26873340388652733
367,-5.1935252537682715,-0.20647763171239242
368,-4.505359510440052,-2.732869866073757
369,-5.075925019512767,-0.1524868953414246
370,-5.616046774793001,-0.1524868953414246
371,-4.509397643116065,-4.220423590392077
372,-0.0,-1.5248689534142459
373,-0.0,-45.14615608464172
374,-0.0,-1.5248689534142459
375,-0.0,-1.5248689534142459
376,-0.0,-1.5248689534142459
377,-0.0,-86.77182589036511
378,-0.0,-1.5248689534142459
379,-0.0,-23.390902952974802
380,-0.0,-85.42615010627844
381,-0.0,-41.67492922831889
382,-0.0,-58.23937474226243
383,-0.0,-1.5248689534142459
384,-0.0,-1.5248689534142459
385,-0.0,-1.5248689534142459
386,-0.0,-23.66029530962539
387,-0.0,-1.5248689534142459
388,-0.0,-67.00643028623556
389,-0.0,-1.5248689534142459
390,-0.0,-65.58556030822618
391,-0.0,-2.652947561032747
392,-0.0,-1.5248689534142459
393,-0.0,-1.5248689534142459
394,-0.0,-1.5248689534142459
395,-0.0,-91.48367277803837
396,-0.0,-1.5248689534142459
397,-0.0,-67.0064696746977
398,-0.0,-33.778629532849315
399,-0.0,-1.5248689534142459
400,-0.0,-1.5248689534142459
401,-0.0,-1.5248689534142459
402,-0.0,-1.5248689534142459
403,-0.0,-105.6158809392187
404,-0.0,-1.5248689534142459
405,-0.0,-1.5248689534142459
406,-0.0,-1.5248689534142459
407,-0.0,-91.52950061848402
408,-0.0,-31.627857441870727
409,-0.0,-49.43265583526036
410,-0.0,-1.5248689534142459
411,-0.0,-1.5248689534142459
412,-0.0,-1.5248689534142459
413,-0.0,-70.19226468997238
414,-0.0,-1.5248689534142459
415,-0.0,-41.087704414309044
416,-0.0,-1.5248689534142459
417,-0.0,-33.569761723329385
418,-0.0,-1.5248689534142459
419,-0.0,-1.5248689534142459
420,-0.0,-1.5248689534142459
421,-0.0,-1.5248689534142459
422,-0.0,-1.5248689534142459
423,-0.0,-11.250633572970221
424,-0.0,-17.43569989781344
425,-0.0,-29.98930283545333
426,-0.0,-1.801278741852735
427,-0.0,-2.04819320315735
428,-0.0,-2.571052862024806
429,-0.0,-3.074582591754011
430,-0.0,-143.0076849946176
431,-0.0,-47.72297781448759
432,-0.0,-152.53986087484319
433,-0.0,-130.9642192269065
434,-0.0,-48.42330951973865
435,-0.0,-47.05095867374568
436,-0.0,-45.491818754413536
437,-0.0,-44.93915877357869
438,-0.0,-175.09857427692052
439,-0.0,-46.787638841830955
440,-0.0,-50.08631658570191
441,-0.0,-105.7450895641771
442,-0.0,-91.28004896205115
443,-0.0,-3.081356366582533
444,-0.0,-3.0851023174352203
445,-0.0,-3.088898273075145
446,-0.0,-3.092729848182562
447,-0.0,-3.096599529230041
448,-0.0,-2.8461913712239575
449,-0.0,-2.592127307094763
450,-0.0,-2.3344196883916792
451,-0.0,-2.073018567232531
452,-0.0,-1.807872893434315
453,-0.0,-1.5248689534142459
454,-0.0,-1.5248689534142459
455,-0.0,-1.5248689534142459
456,-0.0,-1.5248689534142459
457,-0.0,-4.362780156217507
458,-0.0,-1.5248689534142459
459,-0.0,-1.5248689534142459
460,-0.0,-1.5248689534142459
461,-0.0,-1.5248689534142459
462,-0.0,-26.47997352576625
463,-0.0,-14.72384982400321
464,-0.0,-1.5248689534142459
465,-0.0,-1.5248689534142459
466,-0.0,-37.70128188874134
467,-0.0,-1.5248689534142459
468,-0.0,-1.5248689534142459
469,-0.0,-1.5248689534142459
470,-0.0,-14.28443713667986
471,-0.0,-1.5248689534142459
472,-0.0,-1.5248689534142459
473,-0.0,-1.5248689534142459
474,-0.0,-79.36244886934172
475,-0.0,-26.72669783067525
476,-0.0,-1.5248689534142459
477,-0.0,-1.5248689534142459
478,-0.0,-1.5248689534142459
479,-0.0,-30.035387579144608
480,-0.0,-1.5248689534142459
481,-0.0,-1.5248689534142459
482,-0.0,-1.5248689534142459
483,-0.0,-92.32847425543714
484,-0.0,-1.5248689534142459
485,-0.0,-1.5248689534142459
486,-0.0,-1.5248689534142459
487,-0.0,-90.23031337224683
488,-0.0,-6.660291758637106
489,-0.0,-1.5248689534142459
490,-0.0,-1.5248689534142459
491,-0.0,-1.5248689534142459
492,-0.0,-1.5248689534142459
493,-0.0,-1.5248689534142459
494,-0.0,-104.4162595577118
495,-0.0,-10.49071769073746
496,-0.0,-1.5248689534142459
497,-0.0,-1.5248689534142459
498,-0.0,-1.5248689534142459
499,-0.0,-44.44616451298999
500,-0.0,-85.89593470083835
501,-0.0,-1.5248689534142459
502,-0.0,-1.5248689534142459
503,-0.0,-63.68712575420257
504,-0.0,-1.5248689534142459
505,-0.0,-1.5248689534142459
506,-0.0,-45.56796008036274
507,-0.0,-1.5248689534142472
508,-0.0,-1.5248689534142459
509,-0.0,-2.359968461202464
510,-0.0,-20.47768702607592
511,-0.0,-1.5248689534142459
512,-0.0,-1.5248689534142459
513,-0.0,-1.5248689534142472
514,-0.0,-1.643998319330683
515,-0.0,-1.5248689534142459
516,-0.0,-1.5248689534142459
517,-0.0,-1.5248689534142459
518,-0.0,-1.5248689534142492
519,-0.0,-4.748827401576322
520,-0.0,-3.444505047925107
521,-0.0,-1.5248689534142472
522,-0.0,-1.5248689534142459
523,-0.0,-1.5248689534142472
524,-0.0,-1.5248689534142459
525,-0.0,-1.5248689534142459
526,-0.0,-1.5248689534142459
527,-0.0,-20.867991794486112
528,-0.0,-1.5248689534142459
529,-0.0,-1.5248689534142472
530,-0.0,-1.5248689534142459
531,-0.0,-1.5248689534142459
532,-0.0,-3.556110527166869
533,-0.0,-1.5248689534142459
534,-0.0,-1.5248689534142459
535,-0.0,-1.5248689534142459
536,-0.0,-1.5248689534142459
537,-0.0,-1.5248689534142459
538,-0.0,-19.90464473619594
539,-0.0,-1.5248689534142459
540,-0.0,-1.5248689534142459
541,-0.0,-1.5248689534142459
542,-0.0,-2.2035059354738333
543,-0.0,-1.5248689534142492
544,-0.0,-1.5248689534142459
545,-0.0,-1.5248689534142472
546,-0.0,-1.5248689534142459
547,-0.0,-31.919544909584477
548,-0.0,-1.5248689534142459
549,-0.0,-1.5248689534142459
550,-0.0,-1.5248689534142459
551,-0.0,-1.5248689534142459
552,-0.0,-16.85348258920923
553,-0.0,-1.5248689534142472
554,-0.0,-14.59672891968615
555,-0.0,-1.5248689534142459
556,-0.0,-1.5248689534142459
557,-0.0,-1.5248689534142459
558,-0.0,-6.356919366870268
559,-0.0,-1.5248689534142459
560,-0.0,-1.5248689534142459
561,-0.0,-1.5248689534142459
562,-0.0,-1.5248689534142459
563,-0.0,-1.5248689534142459
564,-0.0,-29.962701101406818
565,-0.0,-1.5248689534142459
566,-0.0,-1.5248689534142459
567,-0.0,-43.199923404754
568,-0.0,-1.5248689534142459
569,-0.0,-1.5248689534142459
570,-0.0,-1.5248689534142459
571,-0.0,-1.5248689534142459
572,-0.0,-1.5248689534142459
573,-0.0,-21.59652068089265
574,-0.0,-1.5248689534142459
575,-0.0,-1.5248689534142459
576,-0.0,-1.5248689534142459
577,-0.0,-1.5248689534142459
578,-0.0,-1.5248689534142459
579,-0.0,-1.5248689534142459
580,-0.0,-1.5248689534142459
581,-0.0,-1.5248689534142459
582,-0.0,-89.45928726721264
583,-0.0,-1.5248689534142459
584,-0.0,-1.5248689534142459
585,-0.0,-129.8691587215714
586,-0.0,-1.5248689534142472
587,-0.0,-1.5248689534142459
588,-0.0,-1.5248689534142459
589,-0.0,-129.0956054271594
590,-0.0,-1.5248689534142472
591,-0.0,-1.5248689534142459
592,-0.0,-1.575470910321093
593,-0.0,-87.06582821745147
594,-0.0,-39.53360424727066
595,-0.0,-1.846447003952957
596,-0.0,-1.809396488747751
597,-0.0,-1.7817165985448198
598,-0.0,-1.7540859481391768
599,-0.0,-1.697207778622395
600,-0.0,-30.84080392053719
601,-0.0,-1.8020123387038938
602,-0.0,-32.98987362797469
603,-0.0,-1.8513614885517231
604,-0.0,-29.02404514816185
605,-0.0,-1.5248689534142459
606,-0.0,-117.9734976769781
607,-0.0,-14.55905609048439
608,-4.499019676437193,-3.1277208139400012
609,-4.411859248540941,-0.2196202815815478
610,-3.987149688957165,-0.20034645495229403
611,-3.521162634455411,-0.1918545762536256
612,-2.7,-0.1655354549743949
613,-2.7,-0.1524868953414246
614,-2.7,-0.1524868953414246
615,-2.7,-0.1524868953414246
616,-2.7,-0.1524868953414246
617,-2.7,-0.1524868953414246
618,-2.7,-0.1524868953414246
619,-2.9162290863687312,-0.2188986086763646
620,-2.7034658579857145,-0.491489085767014
621,-3.4413590034974364,-0.3243319990442255
622,-3.4753170612010855,-6.900846861739984
623,-2.7,-0.4214799090436405
624,-2.7,-3.6007665261615274
625,-2.7,-3.2787409807248893
626,-2.7,-3.2848403623815683
627,-2.7,-3.3071501606899028
628,-2.7,-3.9645662921334157
629,-2.7,-3.947975371591716
630,-2.7,-3.9296772985184636
631,-2.7,-3.91620814556387
632,-2.8439611049895848,-4.221476089889918
633,-4.4227120444682395,-7.68829093788308
634,-3.5874844261250773,-4.096234347966324
635,-3.301875485662265,-4.088000089177019
636,-3.3222350215939125,-4.137938691721929
637,-4.343009762724681,-6.852470487436039
638,-3.719715901052074,-4.099521524927265
639,-3.4180380100338312,-4.1015010019917595
640,-3.617899402222528,-4.120834525741028
641,-3.806640413940221,-4.166303121878448
642,-3.911148620306264,-4.182834456068218
643,-4.004253220891589,-4.183762215517657
644,-4.1207860978404645,-4.178447169486924
645,-4.447601645654699,-4.9435135954727105
646,-4.494957541017279,-4.360633115125254
647,-4.506585838266495,-4.108883959972037
648,-5.223068926415763,-5.2296837775547536
649,-5.633108110964393,-5.1536955369419095
650,-4.586839410424409,-11.435929174498131
651,-5.72497932714228,-5.075094875928665
652,-4.593719902766543,-15.023749535557231
653,-6.744072973313631,-5.325600812892405
654,-7.34863040958427,-4.812684467611611
655,-4.516266542282462,-5.399217907377368
656,-5.1377205392613,-0.3195333240500258
657,-5.536159335809297,-0.2849741712424935
658,-4.508066654082466,-4.01519168531854
659,-4.803751782464939,-0.2140058423850388
660,-0.0,-2.130001314776188
661,-0.0,-49.482024607029835
662,-0.0,-2.13000554906095
663,-0.0,-2.13000554906095
664,-0.0,-2.130110867631377
665,-0.0,-2.130213482631455
666,-0.0,-75.8019202672278
667,-0.0,-2.13041554591594
668,-0.0,-9.417175513101485
669,-0.0,-2.130415545478634
670,-0.0,-22.09893439549943
671,-0.0,-2.130415545478634
672,-0.0,-74.48953267558304
673,-0.0,-1.5248689534142459
674,-0.0,-1.5248689534142459
675,-0.0,-21.32852496868492
676,-0.0,-79.14960184710777
677,-0.0,-1.5248689534142459
678,-0.0,-77.84591460277116
679,-0.0,-1.5248689534142459
680,-0.0,-1.5248689534142459
681,-0.0,-1.5248689534142459
682,-0.0,-93.80250198654169
683,-0.0,-1.5248689534142459
684,-0.0,-67.55108214827787
685,-0.0,-1.5248689534142459
686,-0.0,-73.71938447242738
687,-0.0,-1.5248689534142459
688,-0.0,-25.58115610043171
689,-0.0,-1.5248689534142459
690,-0.0,-1.5248689534142459
691,-0.0,-1.5248689534142459
692,-0.0,-60.47033991040916
693,-0.0,-1.5248689534142459
694,-0.0,-1.5248689534142459
695,-0.0,-1.5248689534142459
696,-0.0,-1.5248689534142459
697,-0.0,-1.5248689534142459
698,-0.0,-69.67740892849298
699,-0.0,-36.12824274995816
700,-0.0,-26.17444366762193
701,-0.0,-38.68024257967549
702,-0.0,-1.5248689534142459
703,-0.0,-2.963228281312697
704,-4.505669291963321,-4.512510115059549
705,-2.76092242759692,-0.6572033991489056
706,-4.408521027885539,-10.38730319840673
707,-4.331013892946047,-3.7667690036782604
708,-4.4962499710513075,-15.007500457233172
709,-3.7097893454278124,-3.8636420640331663
710,-3.28006849104045,-4.0023990286263516
711,-2.9967656706862025,-4.366861744349795
712,-4.150419536235924,-7.016541695960219
713,-2.9590323828790845,-4.18507613214019
714,-2.7,-4.760976702337039
715,-2.7,-4.336330851092702
716,-2.7,-4.285050415474188
717,-2.7,-4.116517188300479
718,-2.7,-4.150445184216047
719,-2.7,-4.192061451279499
720,-2.7,-3.669652936170014
721,-4.111893739045964,-11.715952081754192
722,-2.7812864239668516,-4.6825007683655056
723,-2.7,-3.324282516940705
724,-2.7,-4.193860726818702
725,-2.7,-4.238771557615021
726,-2.7,-4.255603141914992
727,-2.7,-4.260314816178762
728,-2.7,-4.6166493351369855
729,-2.7,-4.657041305552987
730,-2.7,-4.662026399308037
731,-4.267436867832763,-15.641676742258351
732,-2.7255519948592815,-4.547080109339151
733,-2.7,-4.651040259199161
734,-2.7,-4.748651828676917
735,-3.47168553978436,-8.302015736254429
736,-2.7,-4.6171476222038175
737,-2.7,-4.682955426096229
738,-2.7,-4.970244748389906
739,-2.7,-4.749630460847479
740,-2.7,-4.722515618350959
741,-2.7,-4.701438292715426
742,-2.7,-4.680243095149471
743,-2.7,-4.6355575190060865
744,-3.3873015511717024,-6.049934319358639
745,-3.9402355608798474,-5.724039100533698
746,-4.311490364706926,-6.886897144994398
747,-4.765490592712272,-5.842676462330315
748,-5.502628372709505,-5.257969178992223
749,-4.577032142959107,-13.14678032062805
750,-4.501912763112929,-12.2287763194008
751,-5.982521510263826,-5.120618246238909
752,-6.867562249268368,-4.984235524603394
753,-6.379057269267769,-10.530073771897012
754,-7.364560490311642,-4.802379719267335
755,-7.852209681418941,-4.709475287044821
756,-0.0,-67.74670286543547
757,-0.0,-200.0054473797819
758,-0.0,-45.37680272851194
759,-0.0,-43.99767687673579
760,-0.0,-43.9624861892768
761,-0.0,-206.7551512674215
762,-0.0,-188.2645494476605
763,-0.0,-43.93792569685995
764,-0.0,-199.1757667408269
765,-0.0,-59.19949386344103
766,-0.0,-41.74997693878546
767,-0.0,-3.8559241385033154
768,-0.0,-3.1502306924255628
769,-0.0,-2.819599977435607
770,-0.0,-2.483420419418964
771,-0.0,-110.6492877905183
772,-0.0,-1.794627186903086
773,-0.0,-70.21753808317698
774,-0.0,-1.5248689534142459
775,-0.0,-20.41774318689449
776,-0.0,-1.5248689534142459
777,-0.0,-1.5248689534142459
778,-0.0,-1.5248689534142459
779,-0.0,-105.6414282390058
780,-0.0,-1.5248689534142459
781,-0.0,-1.5248689534142459
782,-0.0,-1.5248689534142459
783,-0.0,-109.24415295926839
784,-0.0,-1.5248689534142459
785,-0.0,-1.5248689534142459
786,-0.0,-1.5248689534142459
787,-0.0,-1.5248689534142459
788,-0.0,-1.5248689534142459
789,-0.0,-1.5248689534142459
790,-0.0,-92.27316020265418
791,-0.0,-1.5248689534142459
792,-0.0,-53.34941192122344
793,-0.0,-27.302732482429477
