Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Total Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1)
13.75,84.0,4.1,353.0,0.0
14.5,80.0,4.1,455.0,0.0
15.25,76.0,4.1,510.5,0.0
16.0,72.0,4.1,566.0,0.0
16.25,72.0,4.35,621.5,0.0
16.5,72.0,4.6,677.0,0.0
16.75,72.0,4.85,710.75,0.0
17.0,72.0,5.1,744.5,0.0
17.5,69.0,5.1,778.25,11.0
18.0,66.0,5.1,812.0,11.0
18.5,63.0,5.1,828.25,11.0
19.0,60.0,5.1,844.5,11.0
19.25,57.25,5.35,860.75,11.0
19.5,54.5,5.6,877.0,11.0
19.75,51.75,5.85,895.0,11.0
20.0,49.0,6.1,913.0,11.0
20.0,49.0,5.85,931.0,11.0
20.0,49.0,5.6,949.0,11.0
20.0,49.0,5.35,959.0,11.0
20.0,49.0,5.1,969.0,11.0
20.0,49.0,5.1,979.0,8.8
20.0,49.0,5.1,989.0,8.8
20.0,49.0,5.1,992.5,8.8
20.0,49.0,5.1,996.0,8.8
20.25,49.0,5.225,999.5,4.4
20.5,49.0,5.35,1003.0,4.4
20.75,49.0,5.475,999.25,4.4
21.0,49.0,5.6,995.5,4.4
21.25,48.25,4.949999999999999,991.75,8.8
21.5,47.5,4.3,988.0,8.8
21.75,46.75,3.65,974.5,8.8
22.0,46.0,3.0,961.0,8.8
22.25,46.25,3.525,947.5,11.0
22.5,46.5,4.05,934.0,11.0
22.75,46.75,4.574999999999999,917.25,11.0
23.0,47.0,5.1,900.5,11.0
23.0,46.25,5.35,883.75,11.0
23.0,45.5,5.6,867.0,11.0
23.0,44.75,5.85,847.75,11.0
23.0,44.0,6.1,828.5,11.0
22.75,44.5,5.6,809.25,11.0
22.5,45.0,5.1,790.0,11.0
22.25,45.5,4.6,752.25,11.0
22.0,46.0,4.1,714.5,11.0
21.75,47.75,3.975,676.75,11.0
21.5,49.5,3.85,639.0,11.0
21.25,51.25,3.725,588.25,11.0
21.0,53.0,3.6,537.5,11.0
21.0,53.0,3.6,486.75,5.5
21.0,53.0,3.6,436.0,5.5
21.0,53.0,3.6,348.25,5.5
21.0,53.0,3.6,260.5,5.5
20.75,53.75,3.725,172.75,1.1
20.5,54.5,3.85,85.0,1.1
20.25,55.25,3.975,63.75,1.1
20.0,56.0,4.1,0.0,1.1
19.75,58.0,4.1,0.0,1.1
19.5,60.0,4.1,0.0,1.1
19.25,62.0,4.1,0.0,1.1
19.0,64.0,4.1,0.0,1.1
18.75,65.0,4.225,0.0,0.0
18.5,66.0,4.35,0.0,0.0
18.25,67.0,4.475,0.0,0.0
18.0,68.0,4.6,0.0,0.0
17.75,70.25,4.199999999999999,0.0,0.0
17.5,72.5,3.8,0.0,0.0
17.25,74.75,3.4,0.0,0.0
17.0,77.0,3.0,0.0,0.0
17.0,75.75,2.875,0.0,0.0
17.0,74.5,2.75,0.0,0.0
17.0,73.25,2.625,0.0,0.0
17.0,72.0,2.5,0.0,0.0
16.25,77.5,3.275,0.0,0.0
15.5,83.0,4.05,0.0,0.0
14.75,88.5,4.824999999999999,0.0,0.0
14.0,94.0,5.6,0.0,0.0
14.0,92.5,4.949999999999999,0.0,0.0
14.0,91.0,4.3,0.0,0.0
14.0,89.5,3.65,0.0,0.0
14.0,88.0,3.0,0.0,0.0
14.0,89.5,2.875,0.0,0.0
14.0,91.0,2.75,0.0,0.0
14.0,92.5,2.625,0.0,0.0
14.0,94.0,2.5,0.0,0.0
14.0,94.0,2.375,0.0,0.0
14.0,94.0,2.25,0.0,0.0
14.0,94.0,2.125,0.0,0.0
14.0,94.0,2.0,0.0,0.0
14.0,94.0,2.0,0.0,0.0
14.0,94.0,2.0,0.0,0.0
14.0,94.0,2.0,0.0,0.0
14.0,94.0,2.0,23.5,0.0
14.0,94.0,2.4,35.25,0.0
14.0,94.0,2.8,47.0,0.0
14.0,94.0,3.2,140.25,0.0
14.0,94.0,3.6,233.5,0.0
14.25,92.5,3.45,326.75,0.0
14.5,91.0,3.3,420.0,0.0
14.75,89.5,3.15,473.25,0.0
15.0,88.0,3.0,526.5,0.0
15.0,88.0,3.275,579.75,0.0
15.0,88.0,3.55,633.0,0.0
15.0,88.0,3.825,639.25,0.0
15.0,88.0,4.1,645.5,0.0
15.0,89.5,3.7,651.75,11.0
15.0,91.0,3.3,658.0,11.0
15.0,92.5,2.9,708.25,11.0
15.0,94.0,2.5,758.5,11.0
15.25,91.0,2.625,808.75,11.0
15.5,88.0,2.75,859.0,11.0
15.75,85.0,2.875,855.0,11.0
16.0,82.0,3.0,851.0,11.0
16.25,83.5,2.875,847.0,11.0
16.5,85.0,2.75,843.0,11.0
16.75,86.5,2.625,846.5,11.0
17.0,88.0,2.5,850.0,11.0
17.0,86.5,2.5,853.5,8.8
17.0,85.0,2.5,857.0,8.8
17.0,83.5,2.5,857.0,8.8
17.0,82.0,2.5,857.0,8.8
17.25,80.75,2.775,857.0,4.4
17.5,79.5,3.05,857.0,4.4
17.75,78.25,3.325,879.5,4.4
18.0,77.0,3.6,902.0,4.4
18.0,76.0,3.325,924.5,8.8
18.0,75.0,3.05,947.0,8.8
18.0,74.0,2.775,907.0,8.8
18.0,73.0,2.5,867.0,8.8
18.75,72.0,2.25,827.0,11.0
19.5,71.0,2.0,787.0,11.0
20.25,70.0,1.75,655.25,11.0
21.0,69.0,1.5,523.5,11.0
21.05,67.75,1.775,391.75,11.0
21.1,66.5,2.05,260.0,11.0
21.15,65.25,2.325,307.75,11.0
21.2,64.0,2.6,355.5,11.0
21.15,63.0,2.85,403.25,11.0
21.1,62.0,3.1,451.0,11.0
21.05,61.0,3.35,484.0,11.0
21.0,60.0,3.6,517.0,11.0
19.75,68.5,3.2,550.0,11.0
18.5,77.0,2.8,583.0,11.0
17.25,85.5,2.4,530.25,11.0
16.0,94.0,2.0,477.5,11.0
15.5,94.0,2.4,424.75,5.5
15.0,94.0,2.8,372.0,5.5
14.5,94.0,3.2,298.25,5.5
14.0,94.0,3.6,224.5,5.5
14.0,94.0,3.2,150.75,1.1
14.0,94.0,2.8,77.0,1.1
14.0,94.0,2.4,57.75,1.1
14.0,94.0,2.0,0.0,1.1
13.75,95.5,1.875,0.0,1.1
13.5,97.0,1.75,0.0,1.1
13.25,98.5,1.625,0.0,1.1
13.0,100.0,1.5,0.0,1.1
13.0,98.5,1.125,0.0,0.0
13.0,97.0,0.75,0.0,0.0
13.0,95.5,0.375,0.0,0.0
13.0,94.0,0.0,0.0,0.0
13.0,95.5,0.375,0.0,0.0
13.0,97.0,0.75,0.0,0.0
13.0,98.5,1.125,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,100.0,1.125,0.0,0.0
13.0,100.0,0.75,0.0,0.0
13.0,100.0,0.375,0.0,0.0
13.0,100.0,0.0,0.0,0.0
13.0,100.0,0.375,0.0,0.0
13.0,100.0,0.75,0.0,0.0
13.0,100.0,1.125,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,100.0,1.5,0.0,0.0
13.0,98.5,1.625,0.0,0.0
13.0,97.0,1.75,0.0,0.0
13.0,95.5,1.875,0.0,0.0
13.0,94.0,2.0,0.0,0.0
12.975,94.75,1.875,0.0,0.0
12.95,95.5,1.75,0.0,0.0
12.925,96.25,1.625,0.0,0.0
12.9,97.0,1.5,0.0,0.0
12.925,97.75,1.125,0.0,0.0
12.95,98.5,0.75,0.0,0.0
12.975,99.25,0.375,0.0,0.0
13.0,100.0,0.0,16.0,0.0
13.0,100.0,0.375,24.0,0.0
13.0,100.0,0.75,32.0,0.0
13.0,100.0,1.125,77.75,0.0
13.0,100.0,1.5,123.5,0.0
13.0,100.0,1.125,169.25,0.0
13.0,100.0,0.75,215.0,0.0
13.0,100.0,0.375,200.75,0.0
13.0,100.0,0.0,186.5,0.0
13.0,100.0,0.0,172.25,0.0
13.0,100.0,0.0,158.0,0.0
13.0,100.0,0.0,244.75,0.0
13.0,100.0,0.0,331.5,0.0
13.25,98.5,0.625,418.25,11.0
13.5,97.0,1.25,505.0,11.0
13.75,95.5,1.875,451.25,11.0
14.0,94.0,2.5,397.5,11.0
14.25,94.0,1.875,343.75,11.0
14.5,94.0,1.25,290.0,11.0
14.75,94.0,0.625,270.25,11.0
15.0,94.0,0.0,250.5,11.0
15.75,89.75,0.0,230.75,11.0
16.5,85.5,0.0,211.0,11.0
17.25,81.25,0.0,305.5,11.0
18.0,77.0,0.0,400.0,11.0
18.5,73.75,0.0,494.5,8.8
19.0,70.5,0.0,589.0,8.8
19.5,67.25,0.0,568.75,8.8
20.0,64.0,0.0,548.5,8.8
20.25,63.0,0.0,528.25,4.4
20.5,62.0,0.0,508.0,4.4
20.75,61.0,0.0,544.75,4.4
21.0,60.0,0.0,581.5,4.4
21.0,59.0,0.9,618.25,8.8
21.0,58.0,1.8,655.0,8.8
21.0,57.0,2.7,656.75,8.8
21.0,56.0,3.6,658.5,8.8
21.5,54.5,3.2,660.25,11.0
22.0,53.0,2.8,662.0,11.0
22.5,51.5,2.4,621.25,11.0
23.0,50.0,2.0,580.5,11.0
23.0,49.25,1.875,539.75,11.0
23.0,48.5,1.75,499.0,11.0
23.0,47.75,1.625,561.0,11.0
23.0,47.0,1.5,623.0,11.0
23.0,47.75,1.625,685.0,11.0
23.0,48.5,1.75,747.0,11.0
23.0,49.25,1.875,656.75,11.0
23.0,50.0,2.0,566.5,11.0
22.75,50.75,2.0,476.25,11.0
22.5,51.5,2.0,386.0,11.0
22.25,52.25,2.0,337.5,11.0
22.0,53.0,2.0,289.0,11.0
21.75,53.75,2.775,240.5,5.5
21.5,54.5,3.55,192.0,5.5
21.25,55.25,4.324999999999999,162.5,5.5
21.0,56.0,5.1,133.0,5.5
20.75,57.0,4.449999999999999,103.5,1.1
20.5,58.0,3.8,74.0,1.1
20.25,59.0,3.15,55.5,1.1
20.0,60.0,2.5,0.0,1.1
19.75,61.0,2.375,0.0,1.1
19.5,62.0,2.25,0.0,1.1
19.25,63.0,2.125,0.0,1.1
19.0,64.0,2.0,0.0,1.1
18.9,64.0,1.925,0.0,0.0
18.8,64.0,1.85,0.0,0.0
18.7,64.0,1.775,0.0,0.0
18.6,64.0,1.7,0.0,0.0
18.475,66.25,1.625,0.0,0.0
18.35,68.5,1.55,0.0,0.0
18.225,70.75,1.475,0.0,0.0
18.1,73.0,1.4,0.0,0.0
18.0,72.75,1.325,0.0,0.0
17.9,72.5,1.25,0.0,0.0
17.8,72.25,1.175,0.0,0.0
17.7,72.0,1.1,0.0,0.0
17.6,76.0,1.05,0.0,0.0
17.5,80.0,1.0,0.0,0.0
17.4,84.0,0.9500000000000001,0.0,0.0
17.3,88.0,0.9,0.0,0.0
17.2,89.5,0.8250000000000001,0.0,0.0
17.1,91.0,0.75,0.0,0.0
17.0,92.5,0.6749999999999999,0.0,0.0
16.9,94.0,0.6,0.0,0.0
16.775,92.5,0.5249999999999999,0.0,0.0
16.65,91.0,0.45,0.0,0.0
16.525,89.5,0.375,0.0,0.0
16.4,88.0,0.3,0.0,0.0
16.3,91.0,0.225,0.0,0.0
16.2,94.0,0.15,0.0,0.0
16.1,97.0,0.075,0.0,0.0
16.0,100.0,0.0,0.0,0.0
15.75,100.0,0.375,0.0,0.0
15.5,100.0,0.75,0.0,0.0
15.25,100.0,1.125,0.0,0.0
15.0,100.0,1.5,0.0,0.0
15.25,100.0,1.125,0.0,0.0
15.5,100.0,0.75,0.0,0.0
15.75,100.0,0.375,113.0,0.0
16.0,100.0,0.0,226.0,0.0
16.25,98.5,0.375,339.0,0.0
16.5,97.0,0.75,452.0,0.0
16.75,95.5,1.125,501.25,0.0
17.0,94.0,1.5,550.5,0.0
17.75,91.25,1.5,599.75,0.0
18.5,88.5,1.5,649.0,0.0
19.25,85.75,1.5,679.25,0.0
20.0,83.0,1.5,709.5,0.0
20.5,80.5,1.65,739.75,11.0
21.0,78.0,1.8,770.0,11.0
21.5,75.5,1.95,794.0,11.0
22.0,73.0,2.1,818.0,11.0
22.5,70.0,2.1,842.0,11.0
23.0,67.0,2.1,866.0,11.0
23.5,64.0,2.1,881.5,11.0
24.0,61.0,2.1,897.0,11.0
24.25,57.5,2.225,912.5,11.0
24.5,54.0,2.35,928.0,11.0
24.75,50.5,2.475,936.75,11.0
25.0,47.0,2.6,945.5,11.0
25.25,45.75,2.6,954.25,8.8
25.5,44.5,2.6,963.0,8.8
25.75,43.25,2.6,966.75,8.8
26.0,42.0,2.6,970.5,8.8
26.25,42.0,2.475,974.25,4.4
26.5,42.0,2.35,978.0,4.4
26.75,42.0,2.225,975.75,4.4
27.0,42.0,2.1,973.5,4.4
27.0,42.0,2.225,971.25,8.8
27.0,42.0,2.35,969.0,8.8
27.0,42.0,2.475,956.75,8.8
27.0,42.0,2.6,944.5,8.8
27.25,40.75,1.95,932.25,11.0
27.5,39.5,1.3,920.0,11.0
27.75,38.25,0.65,901.0,11.0
28.0,37.0,0.0,882.0,11.0
28.0,37.75,1.15,863.0,11.0
28.0,38.5,2.3,844.0,11.0
28.0,39.25,3.45,817.5,11.0
28.0,40.0,4.6,791.0,11.0
27.75,41.25,4.725,764.5,11.0
27.5,42.5,4.85,738.0,11.0
27.25,43.75,4.975,689.75,11.0
27.0,45.0,5.1,641.5,11.0
27.0,45.0,4.6,593.25,11.0
27.0,45.0,4.1,545.0,11.0
27.0,45.0,3.6,496.25,11.0
27.0,45.0,3.1,447.5,11.0
26.75,45.75,2.975,398.75,5.5
26.5,46.5,2.85,350.0,5.5
26.25,47.25,2.725,271.5,5.5
26.0,48.0,2.6,193.0,5.5
25.5,49.5,2.6,114.5,1.1
25.0,51.0,2.6,36.0,1.1
24.5,52.5,2.6,27.0,1.1
24.0,54.0,2.6,0.0,1.1
24.0,54.75,2.325,0.0,1.1
24.0,55.5,2.05,0.0,1.1
24.0,56.25,1.775,0.0,1.1
24.0,57.0,1.5,0.0,1.1
23.75,59.0,1.125,0.0,0.0
23.5,61.0,0.75,0.0,0.0
23.25,63.0,0.375,0.0,0.0
23.0,65.0,0.0,0.0,0.0
22.75,66.0,0.525,0.0,0.0
22.5,67.0,1.05,0.0,0.0
22.25,68.0,1.575,0.0,0.0
22.0,69.0,2.1,0.0,0.0
21.575,70.5,2.35,0.0,0.0
21.15,72.0,2.6,0.0,0.0
20.725,73.5,2.85,0.0,0.0
20.3,75.0,3.1,0.0,0.0
20.225,76.25,3.025,0.0,0.0
20.15,77.5,2.95,0.0,0.0
20.075,78.75,2.875,0.0,0.0
20.0,80.0,2.8,0.0,0.0
19.7,81.0,2.774999999999999,0.0,0.0
19.4,82.0,2.75,0.0,0.0
19.1,83.0,2.725000000000001,0.0,0.0
18.8,84.0,2.7,0.0,0.0
18.6,84.75,2.5,0.0,0.0
18.4,85.5,2.3,0.0,0.0
18.2,86.25,2.1,0.0,0.0
18.0,87.0,1.9,0.0,0.0
17.825,89.0,1.9,0.0,0.0
17.65,91.0,1.9,0.0,0.0
17.475,93.0,1.9,0.0,0.0
17.3,95.0,1.9,0.0,0.0
17.1,96.0,2.0,0.0,0.0
16.9,97.0,2.1,0.0,0.0
16.7,98.0,2.2,0.0,0.0
16.5,99.0,2.3,0.0,0.0
16.575,99.25,2.175,0.0,0.0
16.65,99.5,2.05,0.0,0.0
16.725,99.75,1.925,47.25,0.0
16.8,100.0,1.8,94.5,0.0
16.85,100.0,2.05,141.75,0.0
16.9,100.0,2.3,189.0,0.0
16.95,100.0,2.55,215.5,0.0
17.0,100.0,2.8,242.0,0.0
17.7,98.75,2.774999999999999,268.5,0.0
18.4,97.5,2.75,295.0,0.0
19.1,96.25,2.725000000000001,379.75,0.0
19.8,95.0,2.7,464.5,0.0
20.225,92.75,2.775,549.25,11.0
20.65,90.5,2.85,634.0,11.0
21.075,88.25,2.925,663.25,11.0
21.5,86.0,3.0,692.5,11.0
21.825,84.0,2.925,721.75,11.0
22.15,82.0,2.85,751.0,11.0
22.475,80.0,2.775,721.5,11.0
22.8,78.0,2.7,692.0,11.0
23.1,75.75,2.675,662.5,11.0
23.4,73.5,2.65,633.0,11.0
23.7,71.25,2.625,674.0,11.0
24.0,69.0,2.6,715.0,11.0
24.5,68.0,2.325,756.0,8.8
25.0,67.0,2.05,797.0,8.8
25.5,66.0,1.775,803.0,8.8
26.0,65.0,1.5,809.0,8.8
26.25,64.25,1.775,815.0,4.4
26.5,63.5,2.05,821.0,4.4
26.75,62.75,2.325,726.75,4.4
27.0,62.0,2.6,632.5,4.4
26.5,63.75,2.725,538.25,8.8
26.0,65.5,2.85,444.0,8.8
25.5,67.25,2.975,365.0,8.8
25.0,69.0,3.1,286.0,8.8
25.0,68.0,2.325,207.0,11.0
25.0,67.0,1.55,128.0,11.0
25.0,66.0,0.775,258.5,11.0
25.0,65.0,0.0,389.0,11.0
25.25,64.0,0.525,519.5,11.0
25.5,63.0,1.05,650.0,11.0
25.75,62.0,1.575,546.75,11.0
26.0,61.0,2.1,443.5,11.0
26.25,58.5,1.95,340.25,11.0
26.5,56.0,1.8,237.0,11.0
26.75,53.5,1.65,268.5,11.0
27.0,51.0,1.5,300.0,11.0
26.75,51.75,1.5,331.5,11.0
26.5,52.5,1.5,363.0,11.0
26.25,53.25,1.5,288.5,11.0
26.0,54.0,1.5,214.0,11.0
26.0,55.75,1.125,139.5,5.5
26.0,57.5,0.75,65.0,5.5
26.0,59.25,0.375,60.25,5.5
26.0,61.0,0.0,55.5,5.5
25.25,68.0,0.525,50.75,1.1
24.5,75.0,1.05,46.0,1.1
23.75,82.0,1.575,34.5,1.1
23.0,89.0,2.1,0.0,1.1
23.0,86.25,1.575,0.0,1.1
23.0,83.5,1.05,0.0,1.1
23.0,80.75,0.525,0.0,1.1
23.0,78.0,0.0,0.0,1.1
23.0,76.75,0.0,0.0,0.0
23.0,75.5,0.0,0.0,0.0
23.0,74.25,0.0,0.0,0.0
23.0,73.0,0.0,0.0,0.0
22.75,74.25,0.525,0.0,0.0
22.5,75.5,1.05,0.0,0.0
22.25,76.75,1.575,0.0,0.0
22.0,78.0,2.1,0.0,0.0
21.75,78.0,2.1,0.0,0.0
21.5,78.0,2.1,0.0,0.0
21.25,78.0,2.1,0.0,0.0
21.0,78.0,2.1,0.0,0.0
20.75,79.25,2.1,0.0,0.0
20.5,80.5,2.1,0.0,0.0
20.25,81.75,2.1,0.0,0.0
20.0,83.0,2.1,0.0,0.0
19.75,83.0,2.1,0.0,0.0
19.5,83.0,2.1,0.0,0.0
19.25,83.0,2.1,0.0,0.0
19.0,83.0,2.1,0.0,0.0
18.75,84.25,2.1,0.0,0.0
18.5,85.5,2.1,0.0,0.0
18.25,86.75,2.1,0.0,0.0
18.0,88.0,2.1,0.0,0.0
18.0,88.0,2.1,0.0,0.0
18.0,88.0,2.1,0.0,0.0
18.0,88.0,2.1,0.0,0.0
18.0,88.0,2.1,0.0,0.0
18.0,88.0,1.95,0.0,0.0
18.0,88.0,1.8,0.0,0.0
18.0,88.0,1.65,0.0,0.0
18.0,88.0,1.5,0.0,0.0
18.0,88.0,1.65,0.0,0.0
18.0,88.0,1.8,0.0,0.0
18.0,88.0,1.95,72.0,0.0
18.0,88.0,2.1,144.0,0.0
18.0,89.5,2.225,216.0,0.0
18.0,91.0,2.35,288.0,0.0
18.0,92.5,2.475,365.0,0.0
18.0,94.0,2.6,442.0,0.0
18.75,91.25,2.6,519.0,0.0
19.5,88.5,2.6,596.0,0.0
20.25,85.75,2.6,623.0,0.0
21.0,83.0,2.6,650.0,0.0
21.5,80.5,2.6,677.0,0.0
22.0,78.0,2.6,704.0,0.0
22.5,75.5,2.6,731.5,0.0
23.0,73.0,2.6,759.0,0.0
23.25,72.0,2.475,786.5,0.0
23.5,71.0,2.35,814.0,0.0
23.75,70.0,2.225,838.5,0.0
24.0,69.0,2.1,863.0,0.0
24.5,68.0,1.95,887.5,0.0
25.0,67.0,1.8,912.0,0.0
25.5,66.0,1.65,915.25,0.0
26.0,65.0,1.5,918.5,0.0
26.25,64.25,1.775,921.75,0.0
26.5,63.5,2.05,925.0,0.0
26.75,62.75,2.325,894.0,0.0
27.0,62.0,2.6,863.0,0.0
27.25,61.0,2.325,832.0,0.0
27.5,60.0,2.05,801.0,0.0
27.75,59.0,1.775,832.75,0.0
28.0,58.0,1.5,864.5,0.0
28.0,58.0,1.65,896.25,0.0
28.0,58.0,1.8,928.0,0.0
28.0,58.0,1.95,803.5,0.0
28.0,58.0,2.1,679.0,0.0
28.25,56.5,2.35,554.5,0.0
28.5,55.0,2.6,430.0,0.0
28.75,53.5,2.85,422.0,0.0
29.0,52.0,3.1,414.0,0.0
29.05,51.75,2.975,406.0,0.0
29.1,51.5,2.85,398.0,0.0
29.15,51.25,2.725,468.0,0.0
29.2,51.0,2.6,538.0,0.0
29.15,51.25,2.475,608.0,0.0
29.1,51.5,2.35,678.0,0.0
29.05,51.75,2.225,641.0,0.0
29.0,52.0,2.1,604.0,0.0
28.75,51.75,2.1,567.0,0.0
28.5,51.5,2.1,530.0,0.0
28.25,51.25,2.1,493.5,0.0
28.0,51.0,2.1,457.0,0.0
27.75,51.75,2.1,420.5,0.0
27.5,52.5,2.1,384.0,0.0
27.25,53.25,2.1,291.0,0.0
27.0,54.0,2.1,198.0,0.0
27.0,54.0,1.575,105.0,0.0
27.0,54.0,1.05,12.0,0.0
27.0,54.0,0.525,9.0,0.0
27.0,54.0,0.0,0.0,0.0
26.75,55.75,0.375,0.0,0.0
26.5,57.5,0.75,0.0,0.0
26.25,59.25,1.125,0.0,0.0
26.0,61.0,1.5,0.0,0.0
25.5,65.25,1.9,0.0,0.0
25.0,69.5,2.3,0.0,0.0
24.5,73.75,2.7,0.0,0.0
24.0,78.0,3.1,0.0,0.0
23.75,79.25,3.225,0.0,0.0
23.5,80.5,3.35,0.0,0.0
23.25,81.75,3.475,0.0,0.0
23.0,83.0,3.6,0.0,0.0
23.0,81.75,3.725,0.0,0.0
23.0,80.5,3.85,0.0,0.0
23.0,79.25,3.975,0.0,0.0
23.0,78.0,4.1,0.0,0.0
22.75,79.25,3.725,0.0,0.0
22.5,80.5,3.35,0.0,0.0
22.25,81.75,2.975,0.0,0.0
22.0,83.0,2.6,0.0,0.0
22.0,83.0,2.475,0.0,0.0
22.0,83.0,2.35,0.0,0.0
22.0,83.0,2.225,0.0,0.0
22.0,83.0,2.1,0.0,0.0
22.0,83.0,2.35,0.0,0.0
22.0,83.0,2.6,0.0,0.0
22.0,83.0,2.85,0.0,0.0
22.0,83.0,3.1,0.0,0.0
21.75,84.25,3.1,0.0,0.0
21.5,85.5,3.1,0.0,0.0
21.25,86.75,3.1,0.0,0.0
21.0,88.0,3.1,0.0,0.0
21.0,88.0,2.975,0.0,0.0
21.0,88.0,2.85,0.0,0.0
21.0,88.0,2.725,0.0,0.0
21.0,88.0,2.6,0.0,0.0
21.0,88.0,2.6,0.0,0.0
21.0,88.0,2.6,0.0,0.0
21.0,88.0,2.6,17.75,0.0
21.0,88.0,2.6,35.5,0.0
21.25,88.0,2.725,53.25,0.0
21.5,88.0,2.85,71.0,0.0
21.75,88.0,2.975,91.25,0.0
22.0,88.0,3.1,111.5,0.0
22.25,86.75,3.1,131.75,0.0
22.5,85.5,3.1,152.0,0.0
22.75,84.25,3.1,293.0,0.0
23.0,83.0,3.1,434.0,0.0
23.75,80.75,3.75,575.0,0.0
24.5,78.5,4.4,716.0,0.0
25.25,76.25,5.050000000000001,747.25,0.0
26.0,74.0,5.7,778.5,0.0
26.0,74.0,5.050000000000001,809.75,0.0
26.0,74.0,4.4,841.0,0.0
26.0,74.0,3.75,769.25,0.0
26.0,74.0,3.1,697.5,0.0
26.25,74.0,3.475,625.75,0.0
26.5,74.0,3.85,554.0,0.0
26.75,74.0,4.225,581.25,0.0
27.0,74.0,4.6,608.5,0.0
27.25,73.0,4.875,635.75,0.0
27.5,72.0,5.15,663.0,0.0
27.75,71.0,5.425000000000001,719.5,0.0
28.0,70.0,5.7,776.0,0.0
28.25,69.0,5.95,832.5,0.0
28.5,68.0,6.2,889.0,0.0
28.75,67.0,6.45,823.0,0.0
29.0,66.0,6.7,757.0,0.0
29.0,66.0,6.175000000000001,691.0,0.0
29.0,66.0,5.65,625.0,0.0
29.0,66.0,5.125,590.5,0.0
29.0,66.0,4.6,556.0,0.0
29.0,65.0,4.875,521.5,0.0
29.0,64.0,5.15,487.0,0.0
29.0,63.0,5.425000000000001,395.25,0.0
29.0,62.0,5.7,303.5,0.0
28.25,66.25,5.425000000000001,211.75,0.0
27.5,70.5,5.15,120.0,0.0
26.75,74.75,4.875,128.75,0.0
26.0,79.0,4.6,137.5,0.0
25.25,81.5,5.375,146.25,0.0
24.5,84.0,6.15,155.0,0.0
23.75,86.5,6.925000000000001,239.25,0.0
23.0,89.0,7.7,323.5,0.0
23.5,86.25,6.925000000000001,407.75,0.0
24.0,83.5,6.15,492.0,0.0
24.5,80.75,5.375,458.5,0.0
25.0,78.0,4.6,425.0,0.0
24.75,79.25,4.725,391.5,0.0
24.5,80.5,4.85,358.0,0.0
24.25,81.75,4.975,285.5,0.0
24.0,83.0,5.1,213.0,0.0
23.75,84.5,4.85,140.5,0.0
23.5,86.0,4.6,68.0,0.0
23.25,87.5,4.35,51.0,0.0
23.0,89.0,4.1,0.0,0.0
22.75,90.25,3.975,0.0,0.0
22.5,91.5,3.85,0.0,0.0
22.25,92.75,3.725,0.0,0.0
22.0,94.0,3.6,0.0,0.0
22.0,95.5,3.725,0.0,0.0
22.0,97.0,3.85,0.0,0.0
22.0,98.5,3.975,0.0,0.0
22.0,100.0,4.1,0.0,0.0
22.0,100.0,4.1,0.0,0.0
22.0,100.0,4.1,0.0,0.0
22.0,100.0,4.1,0.0,0.0
22.0,100.0,4.1,0.0,0.0
22.0,100.0,3.975,0.0,0.0
22.0,100.0,3.85,0.0,0.0
22.0,100.0,3.725,0.0,0.0
22.0,100.0,3.6,0.0,0.0
22.0,100.0,3.475,0.0,0.0
22.0,100.0,3.35,0.0,0.0
22.0,100.0,3.225,0.0,0.0
22.0,100.0,3.1,0.0,0.0
22.0,100.0,3.35,0.0,0.0
22.0,100.0,3.6,0.0,0.0
22.0,100.0,3.85,0.0,0.0
22.0,100.0,4.1,0.0,0.0
21.75,100.0,3.075,0.0,0.0
21.5,100.0,2.05,0.0,0.0
21.25,100.0,1.025,0.0,0.0
21.0,100.0,0.0,0.0,0.0
21.25,98.5,0.775,0.0,0.0
21.5,97.0,1.55,0.0,0.0
21.75,95.5,2.325,0.0,0.0
22.0,94.0,3.1,0.0,0.0
22.0,94.0,3.35,0.0,0.0
22.0,94.0,3.6,0.0,0.0
22.0,94.0,3.85,0.0,0.0
22.0,94.0,4.1,0.0,0.0
22.0,94.0,3.975,0.0,0.0
22.0,94.0,3.85,0.0,0.0
22.0,94.0,3.725,104.0,0.0
22.0,94.0,3.6,208.0,0.0
22.25,92.75,3.975,312.0,0.0
22.5,91.5,4.35,416.0,0.0
22.75,90.25,4.725,465.0,0.0
23.0,89.0,5.1,514.0,0.0
23.25,87.5,5.1,563.0,0.0
23.5,86.0,5.1,612.0,0.0
23.75,84.5,5.1,614.5,0.0
24.0,83.0,5.1,617.0,0.0
24.5,80.75,4.975,619.5,11.0
25.0,78.5,4.85,622.0,11.0
25.5,76.25,4.725,647.75,11.0
26.0,74.0,4.6,673.5,11.0
26.0,73.0,4.725,699.25,11.0
26.0,72.0,4.85,725.0,11.0
26.0,71.0,4.975,675.5,11.0
26.0,70.0,5.1,626.0,11.0
26.25,68.0,5.375,576.5,11.0
26.5,66.0,5.65,527.0,11.0
