,zone temperature,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Total Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),control signal
5252,21.94698266770751,25.0,61.0,2.6,325.5,0.0,6.0
5253,21.25046496258127,24.75,62.0,2.6,379.75,0.0,5.0
5254,21.0396976355844,24.5,63.0,2.6,434.0,0.0,9.0
5255,20.98496256691636,24.25,64.0,2.6,338.75,0.0,3.0
5256,20.76277333217298,24.0,65.0,2.6,243.5,0.0,6.0
5257,20.9671705774384,24.0,66.0,2.85,148.25,0.0,5.0
5258,20.56215011631927,24.0,67.0,3.1,53.0,0.0,2.0
5259,20.29729259716711,24.0,68.0,3.35,42.25,0.0,7.0
5260,21.8734916465405,24.0,69.0,3.6,31.5,0.0,9.0
5261,21.12110136198737,23.75,70.0,3.35,20.75,0.0,5.0
5262,20.46593734557608,23.5,71.0,3.1,10.0,0.0,1.0
5263,20.08368728378836,23.25,72.0,2.85,0.0,0.0,1.0
5264,19.96233456768305,23.0,73.0,2.6,0.0,0.0,6.0
5265,20.95097130524535,22.5,74.25,2.725,0.0,0.0,6.0
5266,20.99320603644147,22.0,75.5,2.85,0.0,0.0,3.0
5267,20.01965390440957,21.5,76.75,2.975,0.0,0.0,1.0
5268,19.759631695265,21.0,78.0,3.1,0.0,0.0,1.0
5269,19.616096026893,21.0,78.0,3.1,0.0,0.0,8.0
5270,21.73102368298789,21.0,78.0,3.1,0.0,0.0,9.0
5271,21.05570073813405,21.0,78.0,3.1,0.0,0.0,6.0
5272,21.00135381246972,21.0,78.0,3.1,0.0,0.0,1.0
5273,19.97829943649761,20.75,79.25,3.225,0.0,0.0,6.0
5274,20.9223834924622,20.5,80.5,3.35,0.0,0.0,2.0
5275,20.01937137034455,20.25,81.75,3.475,0.0,0.0,2.0
5276,19.64668174068215,20.0,83.0,3.6,0.0,0.0,3.0
5277,19.46741833692959,20.0,83.0,3.225,0.0,0.0,9.0
5278,20.92762625595835,20.0,83.0,2.85,0.0,0.0,4.0
5279,19.88820594653495,20.0,83.0,2.475,0.0,0.0,7.0
5280,21.76576205302247,20.0,83.0,2.1,0.0,0.0,0.0
5281,20.17990697529356,19.75,84.25,2.475,0.0,0.0,6.0
5282,20.93760822732388,19.5,85.5,2.85,0.0,0.0,6.0
5283,20.99134438646063,19.25,86.75,3.225,0.0,0.0,8.0
5284,21.99251388802781,19.0,88.0,3.6,0.0,0.0,9.0
5285,21.04056194632727,19.0,88.0,3.35,0.0,0.0,9.0
5286,20.9987562796377,19.0,88.0,3.1,0.0,0.0,9.0
5287,20.99975176059085,19.0,88.0,2.85,0.0,0.0,1.0
5288,20.79842076085752,19.0,88.0,2.6,0.0,0.0,9.0
5289,20.98925808974025,19.0,88.0,2.725,0.0,0.0,3.0
5290,20.83123252290422,19.0,88.0,2.85,0.0,0.0,1.0
5291,20.59500351028092,19.0,88.0,2.975,0.0,0.0,0.0
5292,20.48947781064381,19.0,88.0,3.1,0.0,0.0,7.0
5293,21.94374039381634,18.75,91.0,2.7,0.0,0.0,9.0
5294,21.0354242999308,18.5,94.0,2.3,0.0,0.0,1.0
5295,20.75479648950534,18.25,97.0,1.9,0.0,0.0,3.0
5296,20.5750655442382,18.0,100.0,1.5,0.0,0.0,2.0
5297,20.46784652137195,18.0,100.0,1.5,0.0,0.0,5.0
5298,20.39150281942317,18.0,100.0,1.5,0.0,0.0,3.0
5299,20.32550804037566,18.0,100.0,1.5,0.0,0.0,3.0
5300,20.26610347717116,18.0,100.0,1.5,0.0,0.0,3.0
5301,20.19527741787845,18.0,100.0,1.9,0.0,0.0,0.0
5302,20.13200959562565,18.0,100.0,2.3,0.0,0.0,2.0
5303,20.08605503631941,18.0,100.0,2.7,6.5,0.0,4.0
5304,20.05360516620604,18.0,100.0,3.1,13.0,0.0,4.0
5305,20.03878637399438,18.25,100.0,3.35,19.5,0.0,8.0
5306,21.86868141403763,18.5,100.0,3.6,26.0,0.0,0.0
5307,21.08334371112349,18.75,100.0,3.85,40.5,0.0,1.0
5308,20.69422147420205,19.0,100.0,4.1,55.0,0.0,1.0
5309,20.5957324082969,19.0,100.0,4.5,69.5,0.0,4.0
5310,20.60199351807995,19.0,100.0,4.9,84.0,0.0,7.0
5311,22.04263478683094,19.0,100.0,5.300000000000001,84.5,0.0,8.0
5312,21.99992816668002,19.0,100.0,5.7,85.0,0.0,6.0
5313,22.20785967208835,19.0,100.0,5.050000000000001,85.5,11.0,8.0
5314,22.00692289110196,19.0,100.0,4.4,86.0,11.0,3.0
5315,22.58624931760841,19.0,100.0,3.75,91.5,11.0,9.0
5316,21.05749244911827,19.0,100.0,3.1,97.0,11.0,1.0
5317,22.68080749909122,19.0,100.0,2.85,102.5,11.0,3.0
5318,23.5357776999085,19.0,100.0,2.6,108.0,11.0,0.0
5319,24.08120019379503,19.0,100.0,2.35,113.5,11.0,2.0
5320,24.4639683339287,19.0,100.0,2.1,119.0,11.0,0.0
5321,23.12537330201948,19.25,98.5,2.475,124.5,11.0,6.0
5322,22.52156951031677,19.5,97.0,2.85,130.0,11.0,3.0
5323,22.34374704734912,19.75,95.5,3.225,138.75,11.0,1.0
5324,22.30463858699916,20.0,94.0,3.6,147.5,11.0,3.0
5325,22.29309048086389,20.25,94.0,3.475,156.25,8.8,4.0
5326,22.28955620352205,20.5,94.0,3.35,165.0,8.8,1.0
5327,22.33670769359712,20.75,94.0,3.225,164.25,8.8,1.0
5328,22.36892555297973,21.0,94.0,3.1,163.5,8.8,4.0
5329,22.47616138481392,21.0,95.5,2.85,162.75,4.4,4.0
5330,22.54837379382747,21.0,97.0,2.6,162.0,4.4,0.0
5331,22.58143749965548,21.0,98.5,2.35,174.75,4.4,3.0
5332,22.60792163773628,21.0,100.0,2.1,187.5,4.4,3.0
5333,22.53198024156886,21.25,98.5,2.225,200.25,8.8,0.0
5334,22.49638272745872,21.5,97.0,2.35,213.0,8.8,2.0
5335,22.51071732982581,21.75,95.5,2.475,207.75,8.8,5.0
5336,22.53678644068772,22.0,94.0,2.6,202.5,8.8,6.0
5337,22.51218424801933,22.0,94.0,2.475,197.25,11.0,5.0
5338,22.49772397863725,22.0,94.0,2.35,192.0,11.0,5.0
5339,22.49797435611255,22.0,94.0,2.225,179.5,11.0,0.0
5340,22.49691971415302,22.0,94.0,2.1,167.0,11.0,2.0
5341,22.4504485547299,22.0,95.5,1.575,154.5,11.0,3.0
5342,22.41440332217724,22.0,97.0,1.05,142.0,11.0,8.0
5343,22.01941283789207,22.0,98.5,0.525,146.25,11.0,3.0
5344,22.17592036371091,22.0,100.0,0.0,150.5,11.0,4.0
5345,22.21143738852129,22.0,98.5,0.775,154.75,11.0,1.0
5346,22.20588019251527,22.0,97.0,1.55,159.0,11.0,4.0
5347,22.17886619202858,22.0,95.5,2.325,134.75,11.0,9.0
5348,21.07549073985943,22.0,94.0,3.1,110.5,11.0,2.0
5349,21.69175006425696,21.75,95.5,3.1,86.25,11.0,7.0
5350,21.95641671307476,21.5,97.0,3.1,62.0,11.0,4.0
5351,21.90840400826227,21.25,98.5,3.1,54.25,11.0,2.0
5352,21.83650185506304,21.0,100.0,3.1,46.5,11.0,8.0
5353,21.98838894298581,21.025,99.75,2.9,38.75,5.5,6.0
5354,21.45982534675789,21.05,99.5,2.7,31.0,5.5,2.0
5355,21.20148934123538,21.075,99.25,2.5,23.75,5.5,6.0
5356,21.06751214216708,21.1,99.0,2.3,16.5,5.5,4.0
5357,20.6792117037793,21.075,99.25,2.1,9.25,1.1,5.0
5358,20.43932491130875,21.05,99.5,1.9,2.0,1.1,2.0
5359,20.22485238198187,21.025,99.75,1.7,0.0,1.1,4.0
5360,20.09320636805047,21.0,100.0,1.5,0.0,1.1,9.0
5361,20.95691141528356,21.0,100.0,1.125,0.0,1.1,6.0
5362,20.99985669243448,21.0,100.0,0.75,0.0,1.1,9.0
5363,21.00001688390008,21.0,100.0,0.375,0.0,1.1,2.0
5364,20.18936436025158,21.0,100.0,0.0,0.0,1.1,8.0
5365,21.78716135833731,21.0,98.5,0.375,0.0,0.0,9.0
5366,21.10975010576333,21.0,97.0,0.75,0.0,0.0,5.0
5367,20.24039806835333,21.0,95.5,1.125,0.0,0.0,9.0
5368,20.89443153207174,21.0,94.0,1.5,0.0,0.0,9.0
5369,20.98885644679908,21.0,94.0,1.65,0.0,0.0,5.0
5370,20.16803501907564,21.0,94.0,1.8,0.0,0.0,2.0
5371,19.71762910927059,21.0,94.0,1.95,0.0,0.0,1.0
5372,19.51902059400214,21.0,94.0,2.1,0.0,0.0,5.0
5373,19.9332057900764,20.75,95.5,2.1,0.0,0.0,7.0
5374,21.74377554606919,20.5,97.0,2.1,0.0,0.0,4.0
5375,20.17928221148312,20.25,98.5,2.1,0.0,0.0,6.0
5376,20.93728313932846,20.0,100.0,2.1,0.0,0.0,6.0
5377,20.99129126683735,20.0,100.0,2.1,0.0,0.0,1.0
5378,19.94625652810778,20.0,100.0,2.1,0.0,0.0,2.0
5379,19.54148594259488,20.0,100.0,2.1,0.0,0.0,4.0
5380,19.26900187864089,20.0,100.0,2.1,0.0,0.0,3.0
5381,19.16430226009357,20.0,98.5,1.95,0.0,0.0,2.0
5382,19.10197175440411,20.0,97.0,1.8,0.0,0.0,1.0
5383,19.0411685057782,20.0,95.5,1.65,0.0,0.0,7.0
5384,21.55185872547465,20.0,94.0,1.5,0.0,0.0,7.0
5385,21.96565011195181,20.0,94.0,1.5,0.0,0.0,0.0
5386,20.24332250335649,20.0,94.0,1.5,0.0,0.0,4.0
5387,19.62305610062797,20.0,94.0,1.5,0.0,0.0,8.0
5388,21.69737974354594,20.0,94.0,1.5,0.0,0.0,9.0
5389,21.09719801397507,20.0,94.0,1.125,0.0,0.0,2.0
5390,19.82589143845098,20.0,94.0,0.75,0.0,0.0,5.0
5391,19.97581267647769,20.0,94.0,0.375,0.0,0.0,0.0
5392,19.48823938876601,20.0,94.0,0.0,0.0,0.0,6.0
5393,20.92816722169543,19.75,95.5,0.375,0.0,0.0,8.0
5394,21.89024034396146,19.5,97.0,0.75,0.0,0.0,0.0
5395,20.22433421902982,19.25,98.5,1.125,0.0,0.0,2.0
5396,20.20914457324373,19.0,100.0,1.5,0.0,0.0,0.0
5397,20.28350611829961,19.0,100.0,1.5,0.0,0.0,6.0
5398,21.00679196370616,19.0,100.0,1.5,0.0,0.0,8.0
5399,21.99308283659973,19.0,100.0,1.5,8.5,0.0,5.0
5400,21.18034667155443,19.0,100.0,1.5,17.0,0.0,3.0
5401,20.71765290301356,19.0,100.0,1.5,25.5,0.0,6.0
5402,20.99532243266392,19.0,100.0,1.5,34.0,0.0,4.0
5403,20.88275882837898,19.0,100.0,1.5,46.75,0.0,7.0
5404,22.0317321928811,19.0,100.0,1.5,59.5,0.0,1.0
5405,21.40554071477502,19.0,100.0,1.5,72.25,0.0,8.0
5406,21.9941108560802,19.0,100.0,1.5,85.0,0.0,7.0
5407,21.9996661468463,19.0,100.0,1.5,103.25,0.0,6.0
5408,21.60953915538767,19.0,100.0,1.5,121.5,0.0,9.0
5409,21.06181803718335,19.0,100.0,1.65,139.75,11.0,1.0
5410,22.15678074653206,19.0,100.0,1.8,158.0,11.0,6.0
5411,22.95649253602077,19.0,100.0,1.95,161.5,11.0,7.0
5412,22.9980004236168,19.0,100.0,2.1,165.0,11.0,0.0
5413,23.76994282297717,19.0,100.0,2.1,168.5,11.0,3.0
5414,24.3454047865529,19.0,100.0,2.1,172.0,11.0,7.0
5415,22.99804515868108,19.0,100.0,2.1,166.25,11.0,1.0
5416,24.22251192374556,19.0,100.0,2.1,160.5,11.0,3.0
5417,22.84741608132209,19.5,97.0,2.225,154.75,11.0,1.0
5418,22.6117584945296,20.0,94.0,2.35,149.0,11.0,2.0
5419,22.58837801811931,20.5,91.0,2.475,174.25,11.0,2.0
5420,22.58950356480323,21.0,88.0,2.6,199.5,11.0,9.0
5421,21.18130528796901,21.0,86.75,2.6,224.75,8.8,0.0
5422,22.13199738766423,21.0,85.5,2.6,250.0,8.8,5.0
5423,22.39703835769973,21.0,84.25,2.6,241.75,8.8,4.0
5424,22.51415819218894,21.0,83.0,2.6,233.5,8.8,5.0
5425,22.67544298851612,21.0,83.0,2.725,225.25,4.4,2.0
5426,22.77376470931133,21.0,83.0,2.85,217.0,4.4,1.0
5427,22.81617779052387,21.0,83.0,2.975,223.5,4.4,4.0
5428,22.74253635765775,21.0,83.0,3.1,230.0,4.4,7.0
5429,22.42854370723871,21.25,83.0,2.975,236.5,8.8,3.0
5430,22.49623331378859,21.5,83.0,2.85,243.0,8.8,9.0
5431,21.15122282275021,21.75,83.0,2.725,255.25,8.8,8.0
5432,21.93981352577373,22.0,83.0,2.6,267.5,8.8,2.0
5433,22.30399427281703,22.0,81.75,2.725,279.75,11.0,2.0
5434,22.42968304010947,22.0,80.5,2.85,292.0,11.0,2.0
5435,22.52050621187377,22.0,79.25,2.975,266.25,11.0,1.0
5436,22.56255845803883,22.0,78.0,3.1,240.5,11.0,3.0
5437,22.53666756652453,22.25,76.75,2.975,214.75,11.0,0.0
5438,22.51306964474491,22.5,75.5,2.85,189.0,11.0,2.0
5439,22.52080579449184,22.75,74.25,2.725,200.0,11.0,2.0
5440,22.54382533831685,23.0,73.0,2.6,211.0,11.0,8.0
5441,22.02564358332329,22.75,74.25,2.325,222.0,11.0,1.0
5442,22.28495039822864,22.5,75.5,2.05,233.0,11.0,2.0
5443,22.34721585291829,22.25,76.75,1.775,205.75,11.0,7.0
5444,22.14076430435522,22.0,78.0,1.5,178.5,11.0,2.0
5445,22.17561035944259,22.25,76.75,1.65,151.25,11.0,2.0
5446,22.21192721220816,22.5,75.5,1.8,124.0,11.0,1.0
5447,22.21518235481422,22.75,74.25,1.95,153.5,11.0,0.0
5448,22.21860832575312,23.0,73.0,2.1,183.0,11.0,0.0
5449,21.85566068589103,23.0,73.0,2.225,212.5,5.5,8.0
5450,21.98003421762434,23.0,73.0,2.35,242.0,5.5,4.0
5451,21.63161398611933,23.0,73.0,2.475,184.75,5.5,3.0
5452,21.43130424963999,23.0,73.0,2.6,127.5,5.5,0.0
5453,21.00493638640497,22.5,75.5,2.475,70.25,1.1,7.0
5454,21.95254080383565,22.0,78.0,2.35,13.0,1.1,0.0
5455,20.78226376779412,21.5,80.5,2.225,0.0,1.1,3.0
5456,20.4823923464871,21.0,83.0,2.1,0.0,1.1,3.0
5457,20.19579530695791,21.0,84.25,2.225,0.0,1.1,8.0
5458,21.83944827460717,21.0,85.5,2.35,0.0,1.1,2.0
5459,20.56351265495123,21.0,86.75,2.475,0.0,1.1,4.0
5460,20.08954023810327,21.0,88.0,2.6,0.0,1.1,4.0
5461,19.80229319442849,20.75,88.0,2.725,0.0,0.0,7.0
5462,21.769326148191,20.5,88.0,2.85,0.0,0.0,1.0
5463,20.29559121668807,20.25,88.0,2.975,0.0,0.0,7.0
5464,21.75826310783995,20.0,88.0,3.1,0.0,0.0,7.0
5465,21.98151636122203,19.5,91.0,2.85,0.0,0.0,6.0
5466,21.3712529045717,19.0,94.0,2.6,0.0,0.0,8.0
5467,21.99349600601814,18.5,97.0,2.35,0.0,0.0,6.0
5468,21.40504420833507,18.0,100.0,2.1,0.0,0.0,6.0
5469,21.00686339149571,18.25,98.5,1.95,0.0,0.0,1.0
5470,20.82959685122806,18.5,97.0,1.8,0.0,0.0,2.0
5471,20.71430003682221,18.75,95.5,1.65,0.0,0.0,6.0
5472,20.99560939656298,19.0,94.0,1.5,0.0,0.0,0.0
5473,20.87108598905177,18.75,95.5,1.65,0.0,0.0,0.0
5474,20.62864167163438,18.5,97.0,1.8,0.0,0.0,3.0
5475,20.45533717677704,18.25,98.5,1.95,0.0,0.0,0.0
5476,20.36589156924942,18.0,100.0,2.1,0.0,0.0,5.0
5477,20.30282422456926,18.0,100.0,2.1,0.0,0.0,0.0
5478,20.2431520836581,18.0,100.0,2.1,0.0,0.0,6.0
5479,20.99385774634289,18.0,100.0,2.1,0.0,0.0,9.0
5480,20.9998984263667,18.0,100.0,2.1,0.0,0.0,1.0
5481,20.63195992266229,18.0,98.5,2.1,0.0,0.0,7.0
5482,22.0177705427559,18.0,97.0,2.1,0.0,0.0,1.0
5483,21.2295456139498,18.0,95.5,2.1,0.0,0.0,6.0
5484,21.00405959737101,18.0,94.0,2.1,0.0,0.0,1.0
5485,20.75247549595779,17.75,95.5,2.225,0.0,0.0,7.0
5486,22.02332353299316,17.5,97.0,2.35,0.0,0.0,3.0
5487,21.24642832553307,17.25,98.5,2.475,0.0,0.0,4.0
5488,20.86034745467678,17.0,100.0,2.6,0.0,0.0,6.0
5489,20.98416496751029,17.0,98.5,2.725,0.0,0.0,9.0
5490,20.99943366238237,17.0,97.0,2.85,0.0,0.0,2.0
5491,20.67350890728245,17.0,95.5,2.975,0.0,0.0,2.0
5492,20.40541842934818,17.0,94.0,3.1,0.0,0.0,9.0
5493,20.99458711232201,16.75,95.5,2.975,0.0,0.0,7.0
5494,21.99403471781651,16.5,97.0,2.85,5.0,0.0,9.0
5495,21.0378381742384,16.25,98.5,2.725,25.25,0.0,1.0
5496,20.68167164241371,16.0,100.0,2.6,45.5,0.0,0.0
5497,20.49474927972474,16.25,98.5,2.325,65.75,0.0,4.0
5498,20.42296269528326,16.5,97.0,2.05,86.0,0.0,7.0
5499,21.93491222870787,16.75,95.5,1.775,104.25,0.0,1.0
5500,21.70220574211622,17.0,94.0,1.5,122.5,0.0,4.0
5501,21.24296342330005,17.0,94.0,1.9,140.75,0.0,2.0
5502,21.00038942070527,17.0,94.0,2.3,159.0,0.0,0.0
5503,20.94902812689689,17.0,94.0,2.7,163.75,0.0,3.0
5504,20.95515490206364,17.0,94.0,3.1,168.5,0.0,1.0
5505,21.74609878093773,17.0,94.0,2.85,173.25,11.0,7.0
5506,22.36182497359579,17.0,94.0,2.6,178.0,11.0,5.0
5507,22.79958098000078,17.0,94.0,2.35,204.25,11.0,6.0
5508,23.13714498412038,17.0,94.0,2.1,230.5,11.0,9.0
5509,21.19489255969176,17.25,91.25,2.225,256.75,11.0,6.0
5510,23.08364111675573,17.5,88.5,2.35,283.0,11.0,1.0
5511,24.08162147242105,17.75,85.75,2.475,288.75,11.0,3.0
5512,24.74040045646132,18.0,83.0,2.6,294.5,11.0,0.0
5513,25.24562892241173,18.25,80.5,2.975,300.25,11.0,7.0
5514,23.1407368582198,18.5,78.0,3.35,306.0,11.0,3.0
5515,24.77167629000783,18.75,75.5,3.725,315.25,11.0,7.0
5516,23.06625057093132,19.0,73.0,4.1,324.5,11.0,6.0
5517,23.97293898272218,19.0,73.0,3.85,333.75,8.8,2.0
5518,25.10475523809608,19.0,73.0,3.6,343.0,8.8,0.0
5519,25.77851042557005,19.0,73.0,3.35,332.5,8.8,4.0
5520,25.97665336305042,19.0,73.0,3.1,322.0,8.8,8.0
5521,22.46172638507304,19.0,73.0,3.1,311.5,4.4,5.0
5522,24.46877108522168,19.0,73.0,3.1,301.0,4.4,5.0
5523,24.88699984314132,19.0,73.0,3.1,270.0,4.4,5.0
5524,24.99960367988562,19.0,73.0,3.1,239.0,4.4,4.0
5525,25.62501714254588,19.0,73.0,3.35,208.0,8.8,6.0
5526,24.03321681924744,19.0,73.0,3.6,177.0,8.8,6.0
5527,24.00268806850994,19.0,73.0,3.85,222.25,8.8,0.0
5528,25.20520300546723,19.0,73.0,4.1,267.5,8.8,5.0
5529,23.55626094406227,19.25,71.75,4.1,312.75,11.0,1.0
5530,23.35089592025553,19.5,70.5,4.1,358.0,11.0,0.0
5531,23.26506044020253,19.75,69.25,4.1,348.75,11.0,4.0
5532,23.16670613428396,20.0,68.0,4.1,339.5,11.0,3.0
5533,23.05352115691402,20.0,67.0,3.975,330.25,11.0,9.0
5534,21.28572903061789,20.0,66.0,3.85,321.0,11.0,8.0
5535,21.94543548020599,20.0,65.0,3.725,427.25,11.0,4.0
5536,22.5172496969553,20.0,64.0,3.6,533.5,11.0,3.0
5537,22.68513067545009,20.0,64.0,3.475,639.75,11.0,2.0
5538,22.82949030578237,20.0,64.0,3.35,746.0,11.0,7.0
5539,22.32563318395461,20.0,64.0,3.225,714.0,11.0,1.0
5540,22.70032323516554,20.0,64.0,3.1,682.0,11.0,3.0
5541,22.78174318879841,20.0,63.0,2.975,650.0,11.0,0.0
5542,22.7696715913263,20.0,62.0,2.85,618.0,11.0,1.0
5543,22.73333810200541,20.0,61.0,2.725,555.5,11.0,9.0
5544,21.17722517970058,20.0,60.0,2.6,493.0,11.0,0.0
5545,21.68388191666003,19.75,62.0,2.475,430.5,5.5,4.0
5546,21.83493149443754,19.5,64.0,2.35,368.0,5.5,5.0
5547,21.59375209678009,19.25,66.0,2.225,282.0,5.5,5.0
5548,22.63692015863461,19.0,68.0,2.1,196.0,5.5,2.0
5549,22.86849529740196,18.75,69.25,2.225,110.0,1.1,7.0
5550,22.93364289154471,18.5,70.5,2.35,24.0,1.1,8.0
5551,22.0395849289479,18.25,71.75,2.475,0.0,1.1,8.0
5552,21.99997685077606,18.0,73.0,2.6,0.0,1.1,1.0
5553,22.07779009232168,17.75,75.25,2.325,0.0,1.1,4.0
5554,22.02003164761242,17.5,77.5,2.05,0.0,1.1,1.0
5555,21.87059790645681,17.25,79.75,1.775,0.0,1.1,1.0
5556,21.7299380393771,17.0,82.0,1.5,0.0,1.1,2.0
5557,21.55631004989696,17.25,80.75,1.125,0.0,0.0,8.0
5558,21.99653338699975,17.5,79.5,0.75,0.0,0.0,6.0
5559,21.66762182459927,17.75,78.25,0.375,0.0,0.0,1.0
5560,21.33353162102105,18.0,77.0,0.0,0.0,0.0,4.0
5561,21.13405532164055,17.75,78.25,0.375,0.0,0.0,9.0
5562,21.00383440698674,17.5,79.5,0.75,0.0,0.0,7.0
5563,22.00590028550435,17.25,80.75,1.125,0.0,0.0,1.0
5564,21.41780201665212,17.0,82.0,1.5,0.0,0.0,1.0
5565,21.08621823226719,17.0,82.0,1.125,0.0,0.0,8.0
5566,21.99521905483665,17.0,82.0,0.75,0.0,0.0,5.0
5567,21.38041888980884,17.0,82.0,0.375,0.0,0.0,5.0
5568,21.03014142780338,17.0,82.0,0.0,0.0,0.0,3.0
5569,20.73763433194382,16.75,83.5,0.0,0.0,0.0,9.0
5570,20.99525002122209,16.5,85.0,0.0,0.0,0.0,9.0
5571,20.99996410986071,16.25,86.5,0.0,0.0,0.0,8.0
5572,21.99335868267177,16.0,88.0,0.0,0.0,0.0,2.0
5573,21.12526821072241,15.5,91.0,0.525,0.0,0.0,7.0
5574,21.9888640428075,15.0,94.0,1.05,0.0,0.0,5.0
5575,21.15291001901116,14.5,97.0,1.575,0.0,0.0,0.0
5576,20.64199657170631,14.0,100.0,2.1,0.0,0.0,5.0
5577,20.34440144355516,14.0,100.0,2.225,0.0,0.0,2.0
5578,20.07164321574347,14.0,100.0,2.35,0.0,0.0,3.0
5579,19.88771216001839,14.0,100.0,2.475,0.0,0.0,8.0
5580,21.83906822332958,14.0,100.0,2.6,0.0,0.0,2.0
5581,20.79770609374413,14.0,100.0,1.95,0.0,0.0,2.0
5582,20.32047045270175,14.0,100.0,1.3,0.0,0.0,5.0
5583,20.09476092965666,14.0,100.0,0.65,0.0,0.0,3.0
5584,19.83773741563778,14.0,100.0,0.0,0.0,0.0,7.0
5585,21.82889601331295,13.75,100.0,0.0,0.0,0.0,5.0
5586,20.62196052477476,13.5,100.0,0.0,0.0,0.0,4.0
5587,20.07586610522251,13.25,100.0,0.0,0.0,0.0,2.0
5588,19.79111958234074,13.0,100.0,0.0,0.0,0.0,2.0
5589,19.52655065807875,13.0,100.0,0.525,0.0,0.0,8.0
5590,21.75038043435189,13.0,100.0,1.05,85.0,0.0,8.0
5591,21.99488348690775,13.0,100.0,1.575,148.75,0.0,5.0
5592,20.84885704377103,13.0,100.0,2.1,212.5,0.0,0.0
5593,20.37838869193293,13.5,100.0,1.575,276.25,0.0,2.0
5594,20.22664992667212,14.0,100.0,1.05,340.0,0.0,1.0
5595,20.15300486980316,14.5,100.0,0.525,401.5,0.0,2.0
5596,20.18171743931425,15.0,100.0,0.0,463.0,0.0,0.0
5597,20.298468358154,15.5,98.5,0.0,524.5,0.0,1.0
5598,20.47337425239094,16.0,97.0,0.0,586.0,0.0,5.0
5599,20.63139082737943,16.5,95.5,0.0,632.25,0.0,2.0
5600,20.85621621860304,17.0,94.0,0.0,678.5,0.0,0.0
5601,21.94397180197898,17.5,91.25,0.65,724.75,11.0,6.0
5602,22.44310277043178,18.0,88.5,1.3,771.0,11.0,4.0
5603,23.31092150318024,18.5,85.75,1.95,778.25,11.0,2.0
5604,23.91898297661549,19.0,83.0,2.6,785.5,11.0,4.0
5605,23.07579486310994,19.75,79.5,2.6,792.75,11.0,1.0
5606,22.93282927655717,20.5,76.0,2.6,800.0,11.0,9.0
5607,21.25935267924846,21.25,72.5,2.6,825.25,11.0,5.0
5608,22.41133988036746,22.0,69.0,2.6,850.5,11.0,5.0
5609,22.80784997119202,22.25,67.0,2.725,875.75,11.0,2.0
5610,23.04363892815045,22.5,65.0,2.85,901.0,11.0,6.0
5611,22.65876138076779,22.75,63.0,2.975,916.75,11.0,0.0
5612,23.15727744100764,23.0,61.0,3.1,932.5,11.0,7.0
5613,22.36198576652941,23.25,60.0,2.85,948.25,8.8,1.0
5614,23.12340418148408,23.5,59.0,2.6,964.0,8.8,1.0
5615,23.38729101732227,23.75,58.0,2.35,966.75,8.8,5.0
5616,23.50836980262645,24.0,57.0,2.1,969.5,8.8,4.0
5617,23.87137425851838,24.5,56.25,2.225,972.25,4.4,2.0
5618,24.08507771436043,25.0,55.5,2.35,975.0,4.4,2.0
5619,24.18897707363513,25.5,54.75,2.475,960.25,4.4,3.0
5620,24.27687127058679,26.0,54.0,2.6,945.5,4.4,9.0
5621,22.12355720100802,26.0,54.0,2.85,930.75,8.8,2.0
5622,23.26480037447973,26.0,54.0,3.1,916.0,8.8,6.0
5623,23.61828687948335,26.0,54.0,3.35,915.75,8.8,5.0
5624,23.76896674985342,26.0,54.0,3.6,915.5,8.8,7.0
5625,22.69356799571916,26.25,53.25,3.475,915.25,11.0,0.0
5626,23.48759213337111,26.5,52.5,3.35,915.0,11.0,6.0
5627,23.76771230980101,26.75,51.75,3.225,889.0,11.0,4.0
5628,23.88486671117532,27.0,51.0,3.1,863.0,11.0,0.0
5629,23.9305318984033,26.75,51.75,2.975,837.0,11.0,8.0
5630,22.30326689726873,26.5,52.5,2.85,811.0,11.0,7.0
5631,22.78659841934905,26.25,53.25,2.725,730.25,11.0,4.0
5632,23.42203228246419,26.0,54.0,2.6,649.5,11.0,0.0
5633,23.51523318113582,26.25,53.25,2.6,568.75,11.0,7.0
5634,22.66548631446788,26.5,52.5,2.6,488.0,11.0,8.0
5635,22.04926448918039,26.75,51.75,2.6,419.5,11.0,0.0
5636,22.87179400097671,27.0,51.0,2.6,351.0,11.0,1.0
5637,23.04632063772991,27.0,51.0,2.725,282.5,11.0,5.0
5638,23.04919924024757,27.0,51.0,2.85,214.0,11.0,8.0
5639,22.05773492045759,27.0,51.0,2.975,238.25,11.0,7.0
5640,22.6136710217359,27.0,51.0,3.1,262.5,11.0,3.0
5641,22.39217068337533,26.75,52.75,2.7,286.75,5.5,8.0
5642,22.05459495965566,26.5,54.5,2.3,311.0,5.5,2.0
5643,21.9925968196071,26.25,56.25,1.9,233.5,5.5,5.0
5644,21.84930834100512,26.0,58.0,1.5,156.0,5.5,5.0
5645,21.44855066204661,25.5,59.75,1.5,78.5,1.1,2.0
5646,21.11678348174669,25.0,61.5,1.5,1.0,1.1,2.0
5647,20.89586109982485,24.5,63.25,1.5,0.0,1.1,2.0
